Kabupaten,Deskripsi,Provinsi,Ibu Kota,Bupati,Wakil Bupati,Luas Wilayah,Populasi Total,Populasi Kepadatan,Kode Area,Potensi Pariwisata,Potensi SDA,Kuliner Khas,Website Kabupaten,Attachments
KABUPATEN NGADA,"Kabupaten Ngada adalah sebuah kabupaten di bagian tengah pulau Flores, provinsi Nusa Tenggara Timur, Indonesia. Ibu kota kabupaten adalah Bajawa. Luas wilayah 1.621 km² dengan jumlah penduduk 142.254 jiwa.Kabupaten Ngada memiliki tiga suku besar, yaitu Suku Nagekeo, Suku Bajawa dan Suku Riung. Masing-masing suku ini mempunyai kebudayaan sendiri-sendiri yang masih dipertahankan sampai saat ini, seperti rumah adat, bahasa yang berbeda satu sama lainnya, tarian, pakaian adat dan lain-lain.",Nusa Tenggara Timur,Bajawa,Marianus Sae,Paulus Soliwoa ,1.621 km²,"142,254 jiwa 2010",88 jiwa/km2,0384,Kampung benda | taman laut 17 pulau riung | kampung pali | pantai waebela | pemandian air panas mengeruda | pasar tradisional ngada | kawah wawomudha | kampung wogo | kampung tololela | kampung ngae ,Besi / mangan | emas | perak | belerang | tembaga | pasir besi | pasir dan batu | tanah liat | marmer | granodiort | zeolit | batu permata | kopi | kakao | jambu mete | kemiri | kelapa | cengkeh | vanili | merica |  ,Sui wuu | daging sei | sambel luat | ,http://www.ngadakab.go.id/,"map.jpg (https://dl.airtable.com/IlXzRPKyQ7mHRwqpFCcl_map.jpg),wakil-bupati.jpg (https://dl.airtable.com/mLp9NbBpTxCHnX6yUGGM_wakil-bupati.jpg),bupati.jpg (https://dl.airtable.com/iSO0QXMFQBSoNVnZ8GAA_bupati.jpg),logo.jpg (https://dl.airtable.com/v4dDHtcSmWN0owdmfqwF_logo.jpg)"
KABUPATEN NAGEKEO,"Kabupaten Nagekeo adalah kabupaten di provinsi Nusa Tenggara Timur, Indonesia berdasarkan UU No. 2 tahun 2007. Peresmiannya dilakukan pada Selasa, 22 Mei 2007 oleh Penjabat Mendagri Widodo A. S. dan Drs. Elias Djo ditunjuk sebagai penjabat bupati.Pusat pemerintahan Kabupaten Nagekeo berlokasi di Mbay. Luas wilayah 1.386 km2 persegi dan berpenduduk 110.147 jiwa. Wilayah ini merupakan kabupaten hasil pemekaran dari Kabupaten Ngada.",Nusa Tenggara Timur,"Mbay, Aesesa",Drs.Elias Djo  ,"Paulinus yohanes nuwa veto , S.IP",1.386 km2,110.147 jiwa,"79,47 jiwa/km2",380,Kampung tutubhada | pantai maropokot | kampung boawae | kampung wajo | desa tonggurambang | pantai rii taa | air terjun ngabatata | air terjun dhoa / aebowo ,Sawah | lahan kering | padi sawah | padi ladang  jagugng | kedelai | kacang tanah | kacang hijau | ubi kayu | ubi jalar | kambing | domba | ternak kerbau | sapi | babi | unggas | emas | perak | tembaga | biji besi | mangan | tanah liat ,Muku loto | ae lame | uwi lame | keo lame | pale | tabha | mbue kaju tabha | uwi kaju ndota | ikan kua asam | ,http://www.nagekeokab.go.id,"bupati.jpg (https://dl.airtable.com/NwxU47otRai4sjiB6DQw_bupati.jpg),wakil-bupati.jpg (https://dl.airtable.com/kyiuXqoPQpWDufk0A62S_wakil-bupati.jpg),map.jpg (https://dl.airtable.com/Uigz9MkUQLeIu6BFxlgo_map.jpg),logo.jpg (https://dl.airtable.com/vHCopSbRsGMwk09IKzCJ_logo.jpg)"
KABUPATEN ROTE NDAO,Kabupaten Rote Ndao adalah sebuah kabupaten di provinsi Nusa Tenggara Timur yang terletak di beranda terselatan Indonesia. Ibukota kabupaten ini terletak di Baa. Kabupaten in memiliki luas wilayah 1.731 km² dan berpenduduk sebanyak 76.352 jiwa,Nusa Tenggara Timur,Baa,Drs Leonard Haning MM,"Jonas. C. Lun, S.Pd.",1.731 km2,119.408 jiwa (2010),"68,98 jiwa/km2",0380,Bukit mando'o | danau laut mati | pantai bo'a | pantai laviti | pantai nemberala | danau merah dan danau biru | istana raja rote | panorama batu termanu | pantai mulut seribu | pantai oeseli | gereja tua laohulu | bangkai pesawat tempur | ,Tambang golongan c | tambang golongan B | mangan | tanah halus | tanah kasar | Padi | jagung | ubi jalar | kacang tanah | kacang hijau | sorgum | bawang merah | lombok | semangka | ,Se'i | catermak jagung | katemak | jagung bose | sambal ikan teri | plecing kangkung | kolo | jawada,http://www.rotendaokab.go.id/,"map.jpg (https://dl.airtable.com/fnW6fyLQkaL7plC5t8pn_map.jpg),bupati.jpg (https://dl.airtable.com/Z9CFVFjxSNWPD80m1jmS_bupati.jpg),wakil-bupati.jpg (https://dl.airtable.com/8Vv9Jx64QvyYEaEZVMAQ_wakil-bupati.jpg),logo.jpg (https://dl.airtable.com/FSxwfgFQ8CRru7r7YVLE_logo.jpg)"
KABUPATEN SABU RAIJUA,"Kabupaten Sabu Raijua adalah salah satu kabupaten di Provinsi Nusa Tenggara Timur, Indonesia. Kabupaten ini diresmikan oleh Menteri Dalam Negeri Indonesia, Mardiyanto pada 29 Oktober 2008 sebagai hasil pemekaran dari Kabupaten Kupang.Kabupaten Sabu Raijua merupakan  Daerah Otonom yang baru terbentuk Tahun 2008 berdasarkan Undang - undang Nomor 52 Tahun 2008 tanggal 26 Nopember 2008, yaitu pemekaran dari Kabupaten Kupang Propinsi Nusa Tenggara Timur di mana Kabupaten Sabu Raijua merupakan Kabupaten yang ke-21 di propinsi Nusa Tenggara Timur.",Nusa Tenggara Timur," 	Menia, Sabu Barat", 	Marthen Luther Dira Tome,Drs.Nikodemus Nithanel Rihi HekeM.Si,"460,54 km2",72.190 jiwa (2006),"156,75 jiwa/km2",0380,Benteng ege | sumur maja | namata | kepala maja | megalitik sabu | Benteng ege | sumur maja | namata | kepala maja | megalitik sabu | hua liemadira | pantai napae | istana teni hawu | kampung adat kudji | kelleba maja | gua lie madira mesara  ,Padi | jagung | kacang tanah | kacang hijau | sorgum | ubi kayu | rumput laut | garam | ikan terbang | nipi | kakap | tembang | selar | lolosi | layang | kembung | ,Kalli mone | kalli banni | gula sabu | ,http://saburaijuakab.go.id,"map.jpg (https://dl.airtable.com/KLOQazQxSQaytSy9fFbY_map.jpg),wakil-bupati.jpg (https://dl.airtable.com/4ov9AyOVRUCc41Run7MG_wakil-bupati.jpg),bupati.jpg (https://dl.airtable.com/UPitAXmlQOuZK43Scnyw_bupati.jpg),logo.jpg (https://dl.airtable.com/PZYJJIGXS5ifRJy6QtrA_logo.jpg)"
KABUPATEN SIKKA,"Penduduk Kabupaten Sikka tersebar di 21 kecamatan, kawasan berpenduduk padat adalah di kawasan utara yang berbatasan dengan Laut Flores, sedang kawasan selatan yang berbatasan dengan Laut Sawu/Lautan Hindia berpenduduk jarang. Konsentrasi penduduk perkotaan ada di Kota Maumere (Kecamatan Alok/Alok Timur/Alok Barat) dan kawasan Geliting di Kewapante.",Nusa Tenggara Timur,Maumere,Drs. Yoseph Ansar Rera,Drs. Paolos Nong Susar,"1.731,9 km2",300.328 jiwa (2010),"173,41 jiwa/km2",0382,Jong dobo | museum blikon bewut | nuabari | pantai kajuwulu | pantai koka | teluk maumere | kampung doka | patung bunda maria nilo | pantang doreng | kampung nelayang wuring | kampung watublapi | taman ziarah wisung | ,jagung | kedelai | ubi jalar | ubi kayu | kakao | kopi | cengkeh | jambu mete | jarak | kapuk | kemiri | lada | pala | pinang | tembakau | kerbau | kambing | kuda | sapi | babi ,Mage wair | wogi | ohu ai pungan | lekun | lawar bunga pepaya | filu ,http://www.sikkakab.go.id,"map.jpg (https://dl.airtable.com/7c1Q6yeRSCMzFMfbqAoQ_map.jpg),wakil-bupati.jpg (https://dl.airtable.com/G6h4Ck6TlWoVbrxdcyOe_wakil-bupati.jpg),bupati.jpg (https://dl.airtable.com/0gp1f4NkQYKN05eUizep_bupati.jpg),logo.jpg (https://dl.airtable.com/oYxaGaSFqmNuic0zdBtA_logo.jpg)"
Sumba Barat ,"Kabupaten Sumba Barat adalah sebuah kabupaten yang terletak di provinsi Nusa Tenggara Timur, Indonesia. Ibu kotanya berada di Waikabubak. Luas daratannya 4.051,9 kilometer persegi.Topografi kabupaten ini berupa rangkaian pegunungan dan bukit-bukit kapur yang curam. Iklimnya tropis dengan musim hujan relatif pendek dibandingkan kemarau. Curah hujan rata-rata cukup tinggi, terutama pada November hingga Maret.",Nusa Tenggara Timur,Waikabubak,,,"4.051,9 km2",110.993 jiwa,"27,39 jiwa/km2",0387,Danau air asin weekuri | waikeklo sawah natural | air terjun pabeti lakera | danau wee wini | situs gua rambe manu | pantai mananga aba | pantai watu maladong | pantai pero | pantai oro | pantai newa | pantai mandorak ,Kakao | kemiri | kopi | pinang | kako | bambu | cendana | gaharu | murbei | sapi | babi | kuda | ,"Ro'o lua | Ngga'a watara | kaparak | nyale pa'dongngo | nasi jagung | rumpu rampe  | 
",,"map.jpg (https://dl.airtable.com/h0lib2XcQvGMa3QKfY5X_map.jpg),logo.jpg (https://dl.airtable.com/xtg4Gm1WQuWKJbXLXG5E_logo.jpg)"
KABUPATEN SUMBA BARAT DAYA,"Kabupaten Sumba Barat Daya adalah kabupaten di Provinsi Nusa Tenggara Timur, Indonesia, sebagai pemekaran dari Kabupaten Sumba Barat, dan dibentuk berdasarkan UU No. 16 tahun 2007. Peresmian dilakukan oleh Penjabat Mendagri Widodo A.S. pada tanggal 22 Mei 2007. Kabupaten Sumba Barat Daya adalah 1 dari 16 kabupaten/kota baru yang dimekarkan pada tahun 2006, setelah DPR telah menyetujui Rancangan Undang-undangnya pada tanggal 8 Desember 2006.",Nusa Tenggara Timur,Tambolaka,Markus Dairo Talu,-,"1.445,32 km2",235.632 jiwa,"163,03 jiwa/km2",387,Air terjun lapopu | pantai marosi | rumah adat | kampung prai goli | kampung malisu | kampung ombarade | kampung prai ijing | kampung sodan | kampung tarung | waitabar | kampung dikita | kampung gollu | kampung wei galli | panorama desa lapale | pantai lai liang | pantai mambang | nihi watu beach | ,"Jambu mete | kopi | kelapa | kedelai | kentang | ubi kayu | pisang | nanas | cengkeh | jarak | kemiri | vanili | 
",Se'i | catermak jagung | katemak | jagung bose | plecing ikan teri | kolo | ,http://www.sumbabaratdaya.com/,"map.jpg (https://dl.airtable.com/4qRSd2RYawk9HuKPXW0A_map.jpg),bupati.jpg (https://dl.airtable.com/XqO8J74RTwwa90WNXC6N_bupati.jpg),logo.jpg (https://dl.airtable.com/zI5x1JRLRMudQ0vqbZh8_logo.jpg)"
KABUPATEN SUMBA TENGAH,"Kabupaten Sumba Tengah adalah sebuah kabupaten di provinsi Nusa Tenggara Timur, yang secara geografis terletak antara 1190 24’56,26” dan 1200 50’ 55,29” BT  dan  9o 20’38,31” LS 9o 50’38,86” LSIndonesia yang dibentuk berdasarkan Undang-undang No. 3 tahun 2007. Kabupaten ini adalah pemekaran dari Kabupaten Sumba Barat.Peresmian kabupaten ini dilakukan pada tanggal 22 Mei 2007 oleh penjabat Ntt, Bayang Amahu, SH.",Nusa Tenggara Timur,Waibakul,Drs. Umbu S. Pateduk ,"Umbo Dondu, BBA","1.868,74 km2",58.964 jiwa (2008),"31,55 jiwa/km2",387,Kampung lai tarung | kampung padabar | kampung pasunga | air terjun matayangu | gua alam | kuburan megalitik | pantai aili | pantai konda maloba ,Jambu mete | kelapa | kopi | kakao | vanili | cengkeh | pinang | sirih | jatropah | padi sawah | padi ladang | jagung | ubi kayu | ubi jalar | kacang tanah | kacang kedelai | sorghum | sapi | kerbau | kuda | babi | kuda | kambing | ,nyale | sambal cacing | manu pata'ni ni | ,http://www.sumbatengahkab.go.id,"bupati.jpg (https://dl.airtable.com/wRwf6jBNS3eaNASfaLRY_bupati.jpg),map.jpg (https://dl.airtable.com/k2mpQSl6ZD37xhczNTg5_map.jpg),logo.jpg (https://dl.airtable.com/2A9DpAIGTsSmiLWoeuee_logo.jpg)"
Sumba Timur ,"Kabupaten Sumba Timur merupakan salah satu kabupaten yang berada di provinsi Nusa Tenggara Timur. Pada masa lalu, kabupaten ini berada di bawah Keresidenan Timor.Kondisi topografi Sumba Timur secara umum datar (di daerah pesisir), landai sampai bergelombang (wilayah dataran rendah <100 meter) dan berbukit (pegunungan). Daerah dengan ketinggian di atas 1000 meter hanya sedikit di wilayah perbukitan dan gunung. Lahan pertanian terutama di dataran pantai utara yang memiliki cukup air di permukaan maupun sungai-sungai besar. Setidaknya terdapat 88 sungai dan mata air yang tidak kering di musim kemarau.",Nusa Tenggara Timur, Waingapu,"Drs. Gidion Mbiliyora, M.S",,"7.000,5 km2",190.214 jiwa (2002),"27,17 jiwa/km2",0387,Air terjun kamanggih | pantai puru kambera | pantai tawui | pantai tarimbang | pantai parunu | pantai kalala | pantai walakiri | pantai katundu | kampung wunga | kampung pau umabara | pantai londa lima | kampung kaliuda | kampung prainatang | rumah tradisional sumba | ,Padi | kedelai | singkong | umbi umbian | kayu bulat | kayu bakar | rotan | kemiri | minyak lawang | bambu | sagu | madu | kayu manis | kayu putih | ,sambal cacing laut | sei | catermak jagung | jagung bose | sambal ikan teri | plecing kangkung | gula aren ,http://www.sumbatimurkab.go.id/,"map.jpg (https://dl.airtable.com/fRGxwnp1Tryto5xluHSo_map.jpg),logo.jpg (https://dl.airtable.com/AV24SJkVSmaC0vGKNfu7_logo.jpg)"
KABUPATEN TIMOR TENGAH SELATAN,"Secara astronomo posisi kabupaten timor tengah berada di 9'26' - 10'10' Lintang Selatan dan 124'49'01"" - 124'04'00"" Bujur Timur. batas wilayah kabupaten timor tengah selatan adalah , di sebelah utara berbatasan dengan kabupaten timor tengah utara di sebelah timur berbatasan dengan kabupaten timor tengah utara dan kabupaten belu dan serta di bagian barat berbatsan dengan kabupaten kupang di bagian selatan juga berbatasan dengan laut timor ",Nusa Tenggara Timur,Soe,Ir. Paulus Victor Rolland Mella,"MSi. / Drs. Obed Naitboho, M.Si","3.947,1 km2",441.155 jiwa (2010),"111,77 jiwa/km2",0388,Air terjun oehala | pantai kolbano | kampung ta benteng neno | bukit fatukopa | gunung marmer fatumnasi | istana raja amanuban | lembah bola palelo | pantai oetune | kampung boti | ,Kuda | sapi | kerbau | kambing | babi | padi | jagung | ubi kayu | ubi jalar | kacang tanah | kacang kedelai | kacang hijau | marmer | batu warna | mangan | manyung | bawa hitam | julung julung | belanak | kembung | tenggiri | baronang | pari kembang ,jagung bose | sayur rumput rampe | sayur ujung labu | ,http://ttskab.go.id/,"bupati.jpg (https://dl.airtable.com/eBZBQbc4RN6atBO43hBg_bupati.jpg),map.jpg (https://dl.airtable.com/Y5DfeJAjQxGdwfmM4INz_map.jpg),logo.jpg (https://dl.airtable.com/JAXFSfeVRoe8avdYd1Lg_logo.jpg)"
KABUPATEN TIMOR TENGAH UTARA,"Kabupaten Timor Tengah Utara adalah sebuah kabupaten yang terletak di provinsi Nusa Tenggara Timur, Indonesia. Ibu kota kabupaten berada di Kota Kefamenanu. Luas wilayahnya adalah 2.669,7 km²π dengan jumlah pendududuk sekitar 229.000 jiwa (2010).",Nusa Tenggara Timur,Kota Kefamenanu, 	Raymundus Sau Fernandez,,"2.669,7 km2",229.803 jiwa 2010,"86,08 jiwa/km2",0388,Tanjung bastian | gua maria bitauni | pantai wini | kampung adat temkessi | sonaf temkesi | sonaf oelolok | sonaf maubesi | sonat maleste | kure ,Kelapa | kemiri | jambu mete | bawang merah | bawang putih | kentang | kol | pisai | kacang merah | kacang panjang | labu siam | labu siam | terung | ketimun | wortel | kangkung | cabai | tomat | buncis | ,Sei babi | sei sapi | jagung bose | kue bagia | kue rambut | sagu | gula lempeng | kacang sumba | keripik jagung | kue kenari cina | kiri kiri ,http://www.ttukab.go.id,"map.jpg (https://dl.airtable.com/6f36VAhSbWgkAgcUuVOC_map.jpg),bupati.jpg (https://dl.airtable.com/mjZszzYyQT2Hy19BuHDG_bupati.jpg),logo.jpg (https://dl.airtable.com/GkDkLI9yTFer4Nh6pnG2_logo.jpg)"
KOTA KUPANG,"Kota Kupang adalah sebuah kotamadya dan sekaligus ibu kota provinsi Nusa Tenggara Timur, Indonesia. Kotamadya ini adalah kota yang terbesar di Pulau Timor yang terletak di pesisir Teluk Kupang, bagian barat laut pulau Timor.Sebagai kota terbesar di provinsi Nusa Tenggara Timur, Kota Kupang dipenuhi oleh berbagai suku bangsa. Suku yang signifikan jumlahnya di ""Kota Kupang"" adalah suku Timor, Rote, Sabu, Tionghoa, Flores dan sebagian kecil pendatang dari Bugis dan Jawa.Luas wilayah Kota Kupang adalah 180,27 km² dengan jumlah penduduk sekitar 450.360 jiwa (2014). Daerah ini terbagi menjadi 6 kecamatan dan 51 kelurahan.",Nusa Tenggara Timur,-,"Jonas Salean, SH, MSi",Dr. Hermanus Man ,"180,27 km²","450,360 jiwa","2.496/km2 (6,460/sq mi)",380,Pantai lasiana | museum daerah ntt | pantai ketapang satu | subasuka paradise | kolam renang wirasakti | mata air amnesi | gua monyet tenau | gua monyet sasando | gua peninggalan jepang | flobamora mall | dekranasda kota kupang | situs tugu jepang | gereja kota kupang ,Logam mangan | nikel | tembaga | emas ,Jagung bose | sei babi | sei babi | Jagung bakar | minuman tuak | ,http://kupangkota.go.id,"wakil-walikota.jpg (https://dl.airtable.com/PmwPm2BZS5OuoujY6PRs_wakil-walikota.jpg),map.jpg (https://dl.airtable.com/Khc0FU6gRCac6wewMYSK_map.jpg),walikota.jpg (https://dl.airtable.com/6LlG1WZERzqwuPoC7znW_walikota.jpg),logo.jpg (https://dl.airtable.com/sVS5mAv0ToCnivOEcPjm_logo.jpg)"
