Kabupaten,Deskripsi,Provinsi,Ibu Kota,Bupati,Wakil Bupati,Luas Wilayah,Populasi Total,Populasi Kepadatan,Kode Area,Potensi Pariwisata,Potensi SDA,Kuliner Khas,Website Kabupaten,Attachments
KABUPATEN LUMAJANG,"Kabupaten Lumajang, adalah sebuah kabupaten di Provinsi Jawa Timur, Indonesia. Ibu kotanya adalah Lumajang. Kabupaten ini berbatasan dengan Kabupaten Probolinggo di utara, Kabupaten Jember di timur, Samudra Hindia di selatan, serta Kabupaten Malang di barat. Kabupaten Lumajang terletak di wilayah Tapal Kuda, Jawa Timur. Nama Lumajang berasal dari nama tempat ""Lamajang"" yang diketahui dari penelusuran sejarah, data prasasti, naskah-naskah kuno .",Jawa Timur ,Lumajang,"Drs. H. As'at Malik, M.Ag",-,"1.790,90 km2","1,006,458 jiwa","1,023,818  jiwa/km2 (2013)",334,Pantai tlepuk | pemandian air selokambang | danau ranukumbolo | danau segitiga | air terjun manggisan | goa tetes | pantai watu godeg | pantai watu pecak | pantai bambang | pantai tlepuk | pantai dampar | pantai wotgalih | pemandian sekolambang | puncak b-29 | ,Hutan lindung | batu batuan bersusunan andesitik | tanaman padi | jagung | ketela | pisang | tembakau | pasir dan batu | tanah dan pasir urug| andesit | diorit | tuf lapili | batu gamping pasiran ,Pisang agung | lupis lumajang | lontong petis | pecel telo | bledus khas lumajang | sayur keor | sayur kelentang | ketan keratok | ,www.lumajang.go.id,"bupati.jpg (https://dl.airtable.com/1yO0H709R6WpLOoNZ1Qo_bupati.jpg),map.jpg (https://dl.airtable.com/PFIPkiD6TQSZEw2p5Gji_map.jpg),logo.jpg (https://dl.airtable.com/41AbNCFPQ8ehTD0XGcA8_logo.jpg)"
KABUPATEN MADIUN,"Kabupaten Madiun  adalah sebuah kabupaten di Provinsi Jawa Timur, Indonesia. Kabupaten ini berbatasan dengan Kabupaten Bojonegoro di utara, Kabupaten Nganjuk di timur, Kabupaten Ponorogo di selatan, serta Kota Madiun, Kabupaten Magetan, dan Kabupaten Ngawi di barat. Ibukotanya adalah Kecamatan Mejayan sesuai dengan Peraturan Pemerintah No.52 Tahun 2010. Sebagian gedung-gedung pemerintahan sudah berada di wilayah Caruban yang merupakan bagian dari Kecamatan Mejayan. Gedung pemerintahan lain telah dipindah secara bertahap dari Kota Madiun ke Caruban sejak 2011. Madiun dilintasi jalur utama Surabaya-Yogyakarta, dan kabupaten ini juga dilintasi jalur kereta api lintas selatan Pulau Jawa. Kota-kota kecamatan yang cukup signifikan adalah Caruban, Saradan, Dolopo, Dagangan dan Balerejo. Bagian utara wilayah Madiun berupa perbukitan, yakni bagian dari rangkaian Pegunungan Kendeng. Bagian tengah merupakan dataran tinggi dan bergelombang. Sedang bagian tenggara berupa pegunungan, bagian dari kompleks Gunung Wilis-Gunung Liman.",Jawa Timur ,Caruban,"H. Muhtarom, S.Sos.","Drs. H. Iswanto, M.Si","1.010,86 km2",661.886 jiwa (2010),"654,78 jiwa/km2",351,Dumilah waterpark | sun ciy & theme park | air terjun seweru | taman wisata umbul | bendungan bening | wana wisata grape | monumen kresek | taman kreasi umbul |air terjun krecekan denu | air terjun serondo | Waduk Kedungbrubus | Nglambangan | ,,nasi pecel khas madiun | jajanan brem | madumongso ketan hitam | jajanan emping garut | sego jotos | soto ayam kampung | sentra ayam panggang madium | sambal pecel | lempeng / krupuk puli | kue satu | ,www.madiunkab.go.id,"map.jpg (https://dl.airtable.com/DqdZxF7CR7EYfDvRIsA1_map.jpg),bupati.jpg (https://dl.airtable.com/bwsHGdNlQeeJg04PRt3v_bupati.jpg),wakil-bupati.jpeg (https://dl.airtable.com/qHqSi5oSumqEV9ebSTIJ_wakil-bupati.jpeg),logo.jpg (https://dl.airtable.com/3QZ5Jp8lQpqJjAUIr2VK_logo.jpg)"
KABUPATEN MAGETAN,"Kabupaten Magetan adalah sebuah kabupaten di Provinsi Jawa Timur, Indonesia. Ibu kotanya adalah Magetan. Kabupaten ini berbatasan dengan Kabupaten Ngawi di utara, Kota Madiun dan Kabupaten Madiun di timur, Kabupaten Ponorogo, serta Kabupaten Karanganyar dan Kabupaten Wonogiri (keduanya termasuk provinsi Jawa Tengah). Bandara Iswahyudi, salah satu pangkalan utama Angkatan Udara RI di kawasan Indonesia Timur, terletak di kecamatan Maospati. Kabupaten Magetan terdiri atas 19 kecamatan, yang terdiri dari 208 desa dan 27 kelurahan. Kabupaten Magetan dilintasi jalan raya utama Surabaya-Madiun-Yogyakarta dan jalur kereta api lintas selatan Pulau Jawa, namun jalur tersebut tidak melintasi ibukota Kabupaten Magetan. Satu-satunya stasiun yang berada di wilayah kabupaten Magetan adalah Stasiun Barat terletak di wilayah Kecamatan Barat. Gunung Lawu (3.265 m) terdapat di bagian barat Kabupaten Magetan, yakni perbatasan dengan Jawa Tengah. Di daerah pegunungan ini terdapat Telaga Sarangan(1000 m dpl), salah satu tempat wisata andalan kabupaten ini, yang berada di jalur wisata Magetan-Sarangan-Tawangmangu-Karanganyar. Magetan dikenal karena kerajinan kulit (untuk alas kaki dan tas), anyaman bambu, rengginan, dan produksi jeruk pamelo (jeruk bali) serta krupuk lempengnya yang terbuat dari nasi.",Jawa Timur ,Magetan,"Drs. H. KRA Sumantri Noto Adinagoro, M.M.","Samsi, S.T.","688,85 km2",621.000 jiwa (2003),"901,5 jiwa/km2",351,"Gunung Lawu | Telaga Sarangan | Kerajinan gamelan patihan | karangrejo | Telaga Wahyu | Candi Sadon | Candi Simbatan (Beji | Puncak Lawu | Air Terjun Pundak Kiwo | Air Terjun Tirtasari | Argo Dumilah | Taman Ria Maospati
Manunggal | Pemandian Dewi Sri | Gerbang Kadipaten Purwodadi | Cemorosewu | Mojosemi Camping Ground | Sumber Clelek Driyorejo | Bendungan Gonggang Poncol
",Pertanian | perkebunan | perternakan | pohon jati | sapi kereman | budidaya ayam petelur ,Nasi pecel pincuk | tepo magetan | roti bolu khas magetan | sate jamur tiram | sate kelinci | sate landak | sentra ayam panggang | pelas dan bothok,http://www.magetankab.go.id/,"bupati.jpg (https://dl.airtable.com/zyE3xIcjSI2KUuX8PACV_bupati.jpg),map.jpg (https://dl.airtable.com/j3BmsF4zStWsnP56sDxp_map.jpg),logo.jpg (https://dl.airtable.com/pFXXYstDQVa136CEDrty_logo.jpg)"
KABUPATEN MALANG,"Kabupaten Malang adalah sebuah kabupaten di Provinsi Jawa Timur, Indonesia. Kabupaten Malang adalah kabupaten terluas kedua di Jawa Timur setelah Kabupaten Banyuwangi dan merupakan kabupaten dengan populasi terbesar di Jawa Timur. Kabupaten Malang juga merupakan kabupaten terluas ketiga di Pulau Jawa setelah Kabupaten Banyuwangi dan Kabupaten Sukabumi di Provinsi Jawa Barat. Ibu kota Kabupaten Malang adalah Kepanjen.Kabupaten ini berbatasan langsung dengan Kota Malang tepat di tengah-tengahnya, Kabupaten Jombang; Kabupaten Pasuruan; dan Kota Batu di utara, Kabupaten Lumajang dan Kabupaten Probolinggo di timur, Samudra Hindia di selatan, serta Kabupaten Blitar dan Kabupaten Kediri di barat. Sebagian besar wilayahnya merupakan pegunungan yang berhawa sejuk, Kabupaten Malang dikenal sebagai salah satu daerah tujuan wisata utama di Jawa Timur. Bersama dengan Kota Batu dan Kota Malang, Kabupaten Malang merupakan bagian dari kesatuan wilayah yang dikenal dengan Malang Raya (Wilayah Metropolitan Malang).",Jawa Timur ,Kepanjen ,"Ir. Hadi Prasetyo, M.E ",,"3.530,65 km²","3,092,714 jiwa (2015)","875,96/km²",341,Agro apel | agro kebun naga | agro salak srawu | bendungan selorejo | bendungan sutami | coba pelagi | coban rondo | desa wisata ngadas | grojokan sewu | kasembon rafting | pantai bajul mati | pantai balekambang | pantai kondang merak | pantai licin | pantai nyilep | pantai sendang baru | taman nasional bromo tengger semeru | taman rekreasi sengkaling | taman wisata air wendit | wisata agro kebon teh wonosari | wisata petik jeruk ,Mata air panas | gas | uap | potensi logam dan mineral | potensi semen dan gamping | potensi galian c ,Bakso malang | bakso bakar | cwie mie | rawon | kaldu kambing kacang hijau | soto kambing tunngulwulung | nasi pecel | sop dengkul | sayur asem buah apel | kare kikil singosari | tahu campur | tahu lontong telor | arbanat | mendol | tahu sukun | orem orem,www.malangkab.go.id,"bupati.jpg (https://dl.airtable.com/BkTeVZ5JTAGDSfLmNqTQ_bupati.jpg),map.jpg (https://dl.airtable.com/02RXXeaFTwyuwdT5R3RC_map.jpg),logo.jpg (https://dl.airtable.com/pSW87ejVQ9GpM0hbrDRf_logo.jpg)"
KABUPATEN MOJOKERTO,"Kabupaten Mojokerto adalah sebuah kabupaten di Provinsi Jawa Timur, Indonesia. Kabupaten yang secara resmi didirikan pada tanggal 9 Mei 1293 ini merupakan wilayah tertua ke-10 di Provinsi Jawa Timur. Kabupaten ini berbatasan dengan Kabupaten Lamongan di utara, Kabupaten Gresik; Kabupaten Sidoarjo; dan Kabupaten Pasuruan di timur, Kabupaten Malang dan Kota Batu di selatan, serta Kabupaten Jombang di barat.Kabupaten Mojokerto terdiri atas 18 kecamatan, yang dibagi lagi atas sejumlah desa dan kelurahan. Dulu pusat pemerintahan berada tepat di Kota Mojokerto, namun kini banyak gedung dan kantor pemerintahan yang dipindahkan ke Kecamatan Mojosari sebelah timur kota Mojokerto setelah Kota Mojokerto berdiri pada tanggal 20 Juni 1918. Kabupaten Jombang dahulu juga merupakan bagian dari wilayah Kabupaten Mojokerto sebelum diberi kemandirian manjadi sebuah Kabupaten sendiri pada tahun 1910. Kabupaten Mojokerto merupakan salah satu wilayah yang masuk dalam kawasan metropolitan Surabaya, yaitu Gerbangkertosusila.",Jawa Timur ,Kota Mojokerto,"H. Mustofa Kamal Pasa, S.E","Dra. Hj. Choirun Nisa, M.Pd.","969,36 KM2",1.162.630 jiwa (2013),"1.199,4 jiwa/KM2",321,Balai Pelestarian peninggalan purbakala mojokerto | situs kedaton mojokerto | candi bajang ratu mojokerto | makam troloyo mojokerto | candi brahu mojokerto | candi tikus mojokerto | candi wringin lawang mojokerto | kolam segaran mojokerto | mahavihara majapahit patung budha tidur mojokerto |,Tanah subur | perkebunan apel | alpukat | pisang | durian | tanaman palawija | cabai | jagung | padi | ,Onde onde khas mojokerto | krupuk rambak khas mojokerto | krupuk upil khas mojokerto | sate keong mojokerto | sate wader khas mojokerto ,www.mojokertokab.go.id,"wakil-bupati.JPG (https://dl.airtable.com/8SBRv5SDR0SfCU1MxcOe_wakil-bupati.JPG),map.jpg (https://dl.airtable.com/sUxfM9XSmSGTBRQ2kVww_map.jpg),bupati.jpg (https://dl.airtable.com/IxntuCIgRQyD1aW4TABE_bupati.jpg),logo.jpg (https://dl.airtable.com/vfTU5o85TG20GSqtquEJ_logo.jpg)"
KABUPATEN NGANJUK,"Kabupaten Nganjuk adalah sebuah kabupaten di Provinsi Jawa Timur, Indonesia. Ibukotanya adalah Nganjuk. Kabupaten ini berbatasan dengan Kabupaten Bojonegoro di utara, Kabupaten Jombang di timur, Kabupaten Kediri dan Kabupaten Ponorogo di selatan, serta Kabupaten Madiun di barat.
Nganjuk juga dikenal dengan julukan Kota Angin.
Kabupaten Nganjuk terletak antara 11105′ sampai dengan 112013′ BT dan 7020′ sampai dengan 7059′ LS. Luas Kabupaten Nganjuk adalah sekitar ± 122.433 Km2 atau 122.433 Ha yang terdiri dari atas: Tanah sawah 43.052.5 Ha
Tanah kering 32.373.6 Ha
Tanah hutan 47.007.0 Ha
",Jawa Timur ,Nganjuk,Drs. H. Taufiqurrahman,KH. Abdul Wachid B. M.Pd,"1.182,64 km2",1.017.030 (2010),7.88% jiwa / km2,358,Air terjun singokromo | candi ngetos | makan mbah raden | monumen dr.sutomo | air terjun sedudo | gua margo tresno | candi lor nganjuk | jurang gatuk | pura kertha bhuwana giri wilis | klenteng hok yoe kiong | air terjun merambat roro kuning | makam kanjeng jimat | ,Padi | lahan sawah | palawija | ubi jalar | padi ladang | air terjun singokromo | ,Nasi becek | dumbleg | onde onde | nasi pecel nganjuk | nasi tumpang | tepo mbah umbruk | kruuk pecel khas nganjuk | ,http://www.nganjukkab.go.id/,"wakil-bupati.jpg (https://dl.airtable.com/5SPS5S4iSzW5Jse8IBrv_wakil-bupati.jpg),map.jpg (https://dl.airtable.com/UL2iFphTYemAjIwEZTDs_map.jpg),bupati.jpg (https://dl.airtable.com/YU3oTjBVSOeFYyCwHHB5_bupati.jpg),logo.jpg (https://dl.airtable.com/pzQwDyK3Ss2o96mdt3nC_logo.jpg)"
KABUPATEN NGAWI,"Kata Ngawi berasal dari kata awi, bahasa Sanskerta yang berarti bambu dan mendapat imbuhan kata ng sehingga menjadi Ngawi. Dulu Ngawi banyak terdapat pohon bambu. Seperti halnya dengan nama-nama di daerah-daerah lain yang banyak sekali nama-nama tempat (desa) yang di kaitkan dengan nama tumbuh-tumbuhan. Seperti Ngawi menunjukkan suatu tempat yang di sekitar pinggir Bengawan Solo dan Bengawan Madiun yang banyak ditumbuhi bambu. Nama ngawi berasal dari “awi” atau “bambu” yang selanjutnya mendapat tambahan huruf sengau “ng” menjadi “ngawi”. Apabila diperhatikan, di Indonesia khususnya jawa, banyak sekali nama-nama tempat (desa) yang dikaitkan dengan flora, seperti : Ciawi, Waringin Pitu, Pelem, Pakis, Manggis dan lain-lain.",Jawa Timur ,Ngawi, Ir. H.Budi Sulistyono,"Ony Anwar, S.T","1.245,70 km2","879.193 jiwa (2010)
","705,78 jiwa/km2",351,Taman wisata tirto nirmolo | pemandian hargo dumiah | air terjun srambang | taman tawun | waduk pondok | kebun teh jamus | air terjun teleng | waduk pondok ngawi | pesanggaran srigati | museum trinil | monumen soerjo | kebun teh jamus | jati gembo | ,Sektor pertanian | bidang pertanian sapi potong | ayam buras | ayam petelur | ayam pedaging | itik | hasil hutan | tanaman jati dan pinus ,Tepo tahu | nasi pecel khas ngawi | ledre khas ngawi | lethok khas ngawi | kripik tempe | madu mongso | ,www.ngawikab.go.id,"map.jpg (https://dl.airtable.com/3S9uHfMzQV2r8NVDzgUt_map.jpg),wakil-bupati.jpg (https://dl.airtable.com/CuEpvvgdT1OGEt1oOq79_wakil-bupati.jpg),bupati.jpg (https://dl.airtable.com/m73mZS1KRTKqJKM0aBND_bupati.jpg),logo.jpg (https://dl.airtable.com/a8r0VguTLCc7GQXdFdb1_logo.jpg)"
KABUPATEN PACITAN,"Pacitan merupakan salah satu dari 38 Kabupaten di Propinsi Jawa Timur yang terletak di bagian Selatan barat daya. Kabupaten Pacitan terletak di antara 110º 55'-111º 25' Bujur Timur dan 7º 55'- 8º 17' Lintang Selatan, dengan luas wilayah 1.389,8716 Km² atau 138.987,16 Ha. Luas tersebut sebagian besar berupa perbukitan yaitu kurang lebih 85 %, gunung-gunung kecil lebih kurang 300 buah menyebar diseluruh wilayah Kabupaten Pacitan dan jurang terjal yang termasuk dalam deretan Pegunungan Seribu yang membujur sepanjang selatan Pulau Jawa, sedang selebihnya merupakan dataran rendah.",Jawa Timur ,Pacitan,Drs. Indartato,Drs. H. Soedjono,"1.389,87 km2",538.000 jiwa,"387,09 jiwa/km2",357,"Pantai teleng ria | pantai saru | pantai sidomulvo | pantai klayar | pantai banyu tibo | pantai wangu karung | goa tabuhan | goa gong | wisata sungai maron
 pemandian tirto husodo | goa luweng jaran | goa song terus | ",Perikanan | lobster | gua gong | gua kendil | gua tabuhan | gua papringan | gua giritundo | gua pentung | ,Nasi Tiwul | kupat tahu | putri gunung | sayur kalakan | sayur kalakan | punten | ,http://www.pacitankab.go.id/,"map.jpg (https://dl.airtable.com/vTPuVmukQyKs93f3AnaU_map.jpg),bupati.jpg (https://dl.airtable.com/Ii6AnmeThq8KeQKx2i9k_bupati.jpg),logo.jpg (https://dl.airtable.com/0s1hzprqSDWQ4l0U9Ogf_logo.jpg)"
KABUPATEN PAMEKASAN,"Kabupaten Pamekasan adalah sebuah kabupaten di Pulau Madura, Provinsi Jawa Timur, Indonesia. Ibukotanya adalah Pamekasan. Kabupaten ini berbatasan dengan Laut Jawa di utara, Selat Madura di selatan, Kabupaten Sampang di barat, dan Kabupaten Sumenep di timur.

Kabupaten Pamekasan terdiri atas 13 kecamatan, yang dibagi lagi atas 178 desa dan 11 kelurahan. Pusat pemerintahannya ada di Kecamatan Pamekasan.",Jawa Timur ,Pamekasan,"Drs. H. Achmad Syafii Yasin, M.Si.",Drs. H. Kholil Asy'ari,"732,85 km2",818.662 jiwa,"1.117,09 jiwa/km2",324,Pantai siring kemuning | pantai rongkang | pantai camplong | pantai nepa | air terjun toroan | api tak kunjung padam | pantai lombang | pantai slopeng | kepulauan kangean | kaksur pasir   ,Minyak bumi | pasir kuarsa | batu gamping | lempung sedimen | oker | gipsum | fosfat | batu kapung galian | sawah | tegalan | sawah irigasi | sawah tadah hujan | sektor tanaman pangan | sektor pertanian holtikultura | tembakau | ,Sate lalat | soto lorjuk | kerupuk raksasa | keripik tette dan petis ikan | rujak tajin | nase jhajhan | nase jamila | nase ramoy | sari laut rumah citra | sari laut rumah arwana | kaldu pintu gerbang,http://www.pamekasankab.go.id/,"wakil-bupati.jpg (https://dl.airtable.com/qvSOGwNfSa2NfktbWbix_wakil-bupati.jpg),logo.jpg (https://dl.airtable.com/HodVPIyQ6OawXpZnUzoC_logo.jpg),map.jpg (https://dl.airtable.com/K1kr99S9QbSHZhF0kNlp_map.jpg),bupati.jpg (https://dl.airtable.com/MjBIkhAeRIS77X2q3nzL_bupati.jpg)"
KABUPATEN PASURUAN,"Kabupaten Pasuruan adalah kabupaten di Provinsi Jawa Timur, Indonesia. Pusat pemerintah berlokasi di Bangil, Pasuruan. Kabupaten ini berbatasan dengan Kabupaten Sidoarjo dan Laut Jawa di utara, Kabupaten Probolinggo di Timur, Kabupaten Malang di selatan, Kota Batu di barat daya, serta Kabupaten Mojokerto di barat. Kabupaten ini dikenal sebagai daerah perindustrian, pertanian, dan tujuan wisata. Kompleks pegunungan Tengger dengan Gunung Bromo merupakan atraksi wisata utama di Kabupaten Pasuruan. Wilayah timur Kabupaten Pasuruan termasuk ke dalam wilayah Tapal Kuda, Jawa Timur.",Jawa Timur ,Bangil ,"H. M. Irsyad Yusuf, S.E, M.M.A.",H. M. Riang Kulup Prayudha, 1.474 km2,1.369.295 jiwa,"928,97 jiwa/km2",343,Pantai lekok | pemandian alam banyu biru | candi jawi | candi gunung gangsir | panorama gunung bromo | danau rati grati | taman safari indonesia II | masjid cheng ho | air terjun coban baung | kawasan tretes | ,Hutan Bakau | Tambak ikan | udang | bandeng | hutan sauka | hutan wisata,,www.pasuruankab.go.id,"map.jpg (https://dl.airtable.com/Anzf7ywSQcy14ii56lMp_map.jpg),wakil-bupati.jpg (https://dl.airtable.com/6r9HP7ZWT7GvAOrEnVSn_wakil-bupati.jpg),bupati.jpg (https://dl.airtable.com/dRMLVvf6SGCq3GKhaiWp_bupati.jpg),logo.jpg (https://dl.airtable.com/rlujURQmRE2ulEZIhZ7Y_logo.jpg)"
KABUPATEN PONOROGO,"Kabupaten Ponorogo adalah sebuah kabupaten di provinsi Jawa Timur, Indonesia. Kabupaten ini terletak di koordinat 111° 17’ - 111° 52’ BT dan 7° 49’ - 8° 20’ LS dengan ketinggian antara 92 sampai dengan 2.563 meter di atas permukaan laut dan memiliki luas wilayah 1.371,78 km².Kabupaten ini terletak di sebelah barat dari provinsi Jawa Timur dan berbatasan langsung dengan provinsi Jawa Tengah atau lebih tepatnya 200 km arah barat daya dari ibu kota provinsi Jawa Timur, Surabaya. Pada tahun 2010 berdasarkan hasil Sensus Penduduk, jumlah penduduk Kabupaten Ponorogo adalah 855.281 jiwa.
Hari jadi Kabupaten Ponorogo diperingati setiap tanggal 11 Agustus, karena pada tanggal 11 Agustus 1496, Bathara Katong diwisuda/dinobatkan sebagai adipati pertama Kadipaten Ponorogo. Pada tahun 1837, Kadipaten Ponorogo pindah dari Kota Lama ke Kota Tengah menjadi Kabupaten Ponorogo.Semenjak tahun 1944 hingga sekarang Kabupaten Ponorogo sudah berganti kepemimpinan sebanyak 16 kali.
Kabupaten Ponorogo dikenal dengan julukan Kota Reog atau Bumi Reog karena daerah ini merupakan daerah asal dari kesenian Reog. Ponorogo juga dikenal sebagai Kota Santri karena memiliki banyak pondok pesantren, salah satu yang terkenal adalah Pondok Modern Darussalam Gontor yang terletak di desa Gontor, kecamatan Mlarak.
Setiap tahun pada bulan Suro (Muharram), Kabupaten Ponorogo mengadakan suatu rangkaian acara berupa pesta rakyat yaitu Grebeg Suro. Pada pesta rakyat ini ditampilkan berbagai macam seni dan tradisi, di antaranya Festival Reog Nasional, Pawai Lintas Sejarah dan Kirab Pusaka, dan Larungan Risalah Doa di Telaga Ngebel.",Jawa Timur ,Ponorogo,"H. Amin, SH","Yuni Widyaningsih, SH",1.371.78 km2,855.281 jiwa ,620/km2,352,Telaga Ngebel | taman wisata ngembag | air terjun pletuk | gunung bayagkaki | air terjun juruk klenteng | gua lowo | hutan wisata kuncur | air terjun toyomerto | makam bhatara katong | mata air sendang waluyo jati | ,Telaga ngebel | air terjun pletuk | pertanian cabai | perkebunan naga merah | tanah liat | batu gamping | batu tras | batu kaolin | fedspar | bentonit | ,Sate khas ponogoro | pecel khas ponogoro | dawet jabung | utri khas ponogoro | jenang mirah | letho | piya piya | rimbil | puli | gempol | mendut | brangkal | gandos | jenang mirah | rangin | petulo | penthol | ,ponorogo.go.id,"bupati.JPG (https://dl.airtable.com/AizXhJYGSSmb9SnOhprp_bupati.JPG),map.jpg (https://dl.airtable.com/oVkVQU4lSzy0WzuQHyOQ_map.jpg),wakil-bupati.JPG (https://dl.airtable.com/MTIbIxlKRuNCawkqRCU5_wakil-bupati.JPG),logo.jpg (https://dl.airtable.com/94cY6dMGStmqIXjzMGW5_logo.jpg)"
KABUPATEN PROBOLINGGO,"Kabupaten Probolinggo adalah salah satu kabupaten di Provinsi Jawa Timur, Indonesia dengan ibu kota dan pusat pemerintahan kabupaten berada di Kraksaan. Kabupaten Probolinggo merupakan salah satu kabupaten yang terletak di wilayah Tapal Kuda, Jawa Timur. Kabupaten ini dikelilingi oleh pegunungan Tengger, Gunung Semeru, dan Gunung Argopuro.
Kabupaten Probolinggo mempunyai semboyan ""Prasadja Ngesti Wibawa"". Makna semboyan : Prasadja berarti : bersahaja, blaka, jujur, bares, dengan terus terang, Ngesti berarti : menginginkan, menciptakan, mempunyai tujuan, Wibawa berarti : mukti, luhur, mulia. ""Prasadja Ngesti Wibawa"" berarti : Dengan rasa tulus ikhlas (bersahaja, jujur, bares) menuju kemuliaan.",Jawa Timur ,Kraksaan ,"Hj. Puput Tantriana Sari, S.E.",Drs. H. Ahmad Timbul Prihanjoko,"1.696,17 km2"," 1,095,370 jiwa (2010)",1.092.036 jiwa/km2,335,Pantai Bentar | gunung argopuro | Pulau Gili Ketapang | Ranu Segaran | candi jabung | air panas desa tiris | air terjun madakaripura | Arung jeram sungkai pekalen | danau ronggojalu | arung jeram sungai pekalen | ,Tembakau | mangga | anggur | semangka | gula | pohon jati | udang | pasir | emas | tembaga | mangan | biji besi | belerang | ikan laut ,Soto Kraksaan Khas Probolinggo | Nasi glepungan khas probolinggo | kepiting olok khas probolinggo | ketan ketarok | anggur prabu bestari | sirup pokak | keripik kentang | mangga probolinggo | ketak kratok ,www.probolinggokab.go.id,"map.jpg (https://dl.airtable.com/GIWZTnc7S7O8tz1eQZpM_map.jpg),bupati.jpg (https://dl.airtable.com/uuMXERkOTz6iWzNNSwO3_bupati.jpg),wakil-bupati.jpg (https://dl.airtable.com/ZaUgi7MoS26cZ8FhogDZ_wakil-bupati.jpg),logo.jpg (https://dl.airtable.com/WVFz7N8UTFGi2qndmpuz_logo.jpg)"
KABUPATEN SAMPANG,"Sampang adalah sebuah kabupaten di Madura yang ada di sebelah utara bagian timur dari Pulau Jawa.
Kabupaten ini terletak sekitar 100 Km dari Surabaya bila lewat Suramadu dan berbatasan dengan Laut Jawa di utara, Selat Madura di selatan, Kabupaten Bangkalan di barat dan Kabupaten Pamekasan di timur.
Secara keseluruhan Kabupaten Sampang mempunyai luas wilayah sebanyak 1.233,30 Km2. Proporsi luasan 14 kecamatan terdiri dari 6 kelurahan dan 180 Desa. Kecamatan Banyuates dengan luas 141,03 Km2 atau 11,44 % yang merupakan Kecamatan terluas, sedangkan Kecamatan terkecil adalah Pangarengan dengan luas hanya 42,7 Km2 (3,46 %).",Jawa Timur ,Sampang,Drs. K.A Fannan Hasib,Drs. H. Fadhilah Budiono,"1.152,04 km2",794.914 jiwa,"690,01 jiwa/km2",323,Pulau mandangin | pantai camplong | kuburan madegan | waduk klampis | air terjun toroan | rimba moyet nepa | reruntuhan pababaran | pemandian sumber otok | wisata alam goa lebar | monumen sampang | situs pababaran | situs ratoh ebuh | sumur daksaan | situs makam pangeran santo merto ,Tegal | kebun | huma | pengembaan ternak | tambak | kolam | tebat | empang | sawah ,Sup cumi cumi | nae sela tela | sate mackarel | pisang gechok | sate ayam / kambing | soto sampang | lontong lodeh | hase orep and plappa kabah | lontong lodeh dendeng manis | jajan calbikal | ketempah | lapis juko | kolpang | podeng jegung | cao ramo | cendul | biddeng poka ,www.sampangkab.go.id/,"map.jpg (https://dl.airtable.com/s27k7sSTZWK8lEnebMjg_map.jpg),bupati.jpg (https://dl.airtable.com/G59tjhudTDyo8KBOddsO_bupati.jpg),wakil-bupati.jpg (https://dl.airtable.com/oz12vel7Sny2dPxw69XW_wakil-bupati.jpg),logo.jpg (https://dl.airtable.com/a4EjNR1SDtmtOUYGTNvw_logo.jpg)"
KABUPATEN SIDOARJO,"Kabupaten Sidoarjo adalah sebuah kabupaten di Provinsi Jawa Timur, Indonesia. Ibu kotanya adalah Sidoarjo. Kabupaten ini berbatasan dengan Kota Surabaya dan Kabupaten Gresik di utara, Selat Madura di timur, Kabupaten Pasuruan di selatan, serta Kabupaten Mojokerto di barat. Bersama dengan Gresik, Sidoarjo merupakan salah satu penyangga utama Kota Surabaya, dan termasuk dalam kawasan Gerbangkertosusila.",Jawa Timur ,Sidoarjo,"H. Saiful Ilah, S.H., M.Hum.","H. MG. Hadi Sutjipto, S.H., M.M.","719,63 km2",1.945.252 jiwa (2010),"2.703,13 jiwa/km2",31,Pantai ketingan | candi pari | prasasti airlangga | kampung sepatu | wisata lumpur lapindo | pesarean eyang lintang mukti | masjid agung sidoarjo | kampung batik jetis | museum mpu tantular | candi dermo | canadni mendalem | candi pari | candi sumur | candi tawangalun| kawasan pemancingan kalangayar | kampung krupuk desa kedungrejo,Pertanian | Kedelai | kacang hijau | perikanan | ,Kupang lontong | sate kerang | otak otak bandeng | ote ote khas porong | lontong balap | kerupuk udang | bandeng asap | badeng presto | petis ,www.sidoarjokab.go.id,"bupati.jpg (https://dl.airtable.com/19Xa6TYpQuG32GlN3oqc_bupati.jpg),map.jpg (https://dl.airtable.com/lCOCCHMNQSSALdnGHhKY_map.jpg),wakil-bupati.jpeg (https://dl.airtable.com/wJZDJDTRiaeRUIwXRD0g_wakil-bupati.jpeg),logo.jpg (https://dl.airtable.com/qA44gZYQQku5cjzsNTZy_logo.jpg)"
