Kabupaten,Deskripsi,Provinsi,Ibu Kota,Bupati,Wakil Bupati,Luas Wilayah,Populasi Total,Populasi Kepadatan,Kode Area,Potensi Pariwisata,Potensi SDA,Kuliner Khas,Website Kabupaten,Attachments
KABUPATEN ACEH UTARA,"abupaten Aceh Utara adalah sebuah kabupaten yang terletak di provinsi Aceh, Indonesia. Ibukota kabupaten ini dipindahkan dari Lhokseumawe ke Lhoksukon, menyusul dijadikannya Lhokseumawe sebagai kota otonom.Kabupaten ini tergolong sebagai kawasan industri terbesar di provinsi ini dan juga tergolong industri terbesar di luar pulau Jawa, khususnya dengan dibukanya industri pengolahan gas alam cair PT. Arun LNG di Lhokseumawe pada tahun 1974. Di daerah wilayah ini juga terdapat pabrik-pabrik besar lainnya: Pabrik Kertas Kraft Aceh, pabrik Pupuk AAF (Aceh Asean Fertilizer) dan pabrik Pupuk Iskandar Muda (PIM).",Aceh,Lhoksukon,H. Muhamad Thaib,Drs. Muhamad Jamil. M.Kes,"3.296,86 km2",529.751 jiwa ,"160,68 jiwa/km2",0645,tugu pahlawan cot plieng | pemandian krueng sawang | air terjun blang kolam | pantai ulee rubek | pantai sawang | rumah cut meutia | ,pertanian kedelai | kacang tanah | rambutan | durian | langsat | mangga | pisang | jeruk | perkebunan karet | kelapa dalam | kelapa hybrida | kelapa sawit | kopi | cengkeh | pinang | kakao | kemiri | lada | sagu | aren | nilam kunyit | budidaya ikan tambak | peternakan sapi | kerbau | kambing | domba | ayam buras | ayam panggang,tumeh ungket muloh | sate matang | ,www.acehutara.go.id,"wakil-bupati.jpg (https://dl.airtable.com/zK0m66lSTDqeWbKbT7oH_wakil-bupati.jpg),map.png (https://dl.airtable.com/29UkHWdTR2I1hCDNpuyQ_map.png),logo.png (https://dl.airtable.com/LUvhaBVETeasZJxzvW8D_logo.png),bupati.jpg (https://dl.airtable.com/S3yCUF0wQfaVuJH7gpbs_bupati.jpg)"
KABUPATEN BENER MERIAH,"Kabupaten Bener Meriah adalah salah satu kabupaten di Aceh, Indonesia. Kabupaten ini merupakan hasil pemekaran Kabupaten Aceh Tengah yang terdiri atas tujuh kecamatan. Kabupaten Bener Meriah yang beribukota di Simpang Tiga Redelong memiliki luas 1.919,69 km² terdiri dari 10 Kecamatan dan 233 desa. penduduk terbesar di wilayah ini adalah suku gayo suku aceh dan ikuti suku jawa. Bahasa gayo bahasa aceh dan bahasa jawa di pakai oleh sebagian besar penduduk selain bahasa indonesia.",Aceh,Simpang Tiga Redenglon,Ir. Ruslan Abdul Gani,Rusli M Saleh,"1.919,69 km2",122.277 jiwa,"63,7 jiwa/km2",0643,makam datu beru | air terjun suka damai | pemandian air panas | pabrik kopi bandar lampahan | pabrik terpenitn | tracking melintas 4 air terjun | gua seribu/air terjun | air terjun bergang | air terjun kuala indah | tugu RRI rimba raya | alur kulus | ,pertanian padi | jagung | kacang kedelai | kacang tanah | ubi kayu | ubi jalar | sayuran kentang | kubis | cabe | bawang merah | wortel | kembang kol | perkebunan kelapa sawit rakyat | coklat | kelapa | kopi | pala | kemiri | peternakan sapi | kerbau | kambing | domba | ayam buras | ayam pedaging,cecah ries | masam jeng | pengat | cecah angur | cecah bajik | cecah kekulit | gutel | sambal depik cabai hijau | ,www.benermeriahkab.go.id,"Wakil-bupati.jpg (https://dl.airtable.com/IGS3KwB4TH6sVvRSixTE_Wakil-bupati.jpg),map.jpg (https://dl.airtable.com/zipAekuSQsaXFWBS6GPo_map.jpg),logo.png (https://dl.airtable.com/uPjBpFWTRBCV0rcIaZi0_logo.png),bupati.jpg (https://dl.airtable.com/8gvMAFHmQGiYW6cI1NXY_bupati.jpg)"
KABUPATEN BIREUEN,"Kabupaten Bireuen adalah salah satu kabupaten di Aceh, Indonesia. Kabupaten ini menjadi wilayah otonom sejak tahun 2000 sebagai hasil pemekaran dari Kabupaten Aceh Utara. Kabupaten ini terkenal dengan julukan kota juangnya, namun sempat menjadi salah satu basis utama Gerakan Aceh Merdeka (GAM). Semenjak diberlakukannya darurat militer sejak bulan Mei 2003, situasi di kabupaten ini berangsur-angsur mulai kembali normal, meski belum sepenuhnya.",Aceh,Bireuen,H. Ruslan H.M Daud,"Ir. Mukhtar Abda, Msi",1.899 km2,389.288 jiwa (2010),205 jiwa/km2,0644,pemandian batee iliek | pantai krung juli dan ujung blang | wisata sejarah makam teungku syahid dilapan aceh | ,pertanian padi | jagung | kedelai | kacang tanah | ubi kayu | ubi jalar | sayuran sawi | kacang panjang | cabe | bawang merah | timun | tomat | perkebunan kelapa sawit rakyat |  coklat | kopi | pala | kelapa | karet | peternakan sapi | kambing | kerbau | domba | ayam buras | ayam pedaging | perikanan/budidaya tambak | perikanan/budidaya kolam | ,mie kocok geurugok | sate apaleh geuregok(gandapura) | rujak manis | dan bakso gatok(kuta blang) | bu sie itek | nagasari,www.bireuenkab.go.id,"wakil-bupati.jpg (https://dl.airtable.com/gTmPRkDgRc2nF7NHddTA_wakil-bupati.jpg),map.png (https://dl.airtable.com/GHd58zCDSMW19vIobTQE_map.png),logo.png (https://dl.airtable.com/9zDziOUpStyt8iivVoQG_logo.png),bupati.jpg (https://dl.airtable.com/uFPbe7LoTamdpARlWZOc_bupati.jpg)"
KABUPATEN GAYO LUES,"Kabupaten Gayo Lues adalah salah satu kabupaten di provinsi Aceh, Indonesia dan merupakan hasil pemekaran dari Kabupaten Aceh Tenggara dengan Dasar Hukum UU No.4 Tahun 2002 pada tanggal 10 April 2002. Kabupaten ini berada di gugusan pegunungan Bukit Barisan, sebagian besar wilayahnya merupakan areal Taman Nasional Gunung Leuser yang telah dicanangkan sebagai warisan dunia. Kabupaten ini merupakan kabupaten yang paling terisolasi di Aceh.Selain itu, daerah ini merupakan asal Tari Saman yang pada Desember 2012 telah ditetapkan sebagai warisan budaya dunia tak benda oleh UNESCO di Bali.",Aceh,Blang Kejeren,"H. Ibnu Hasyim, S.Sos, MM","Adam, SE, M.AP",5.719 km2,79.5560 jiwa (2013),"13,91 jiwa/km2",0642,pintu utama pendakian gunung leuser | pemandian air panasputeri betung | air terjun akang | wisata ekosistem leuser | genting pining | air terjun rerebe | danau parpunge | belang tasik | brawang lopah | wisma seriil | kedah | atu peltak | ,pertambangan timah | emas | pasir keramik | pertanian padi | cabe | jagung | kacang kedelai | kacang tanah | ubi kayu | ubi jalar | sayuran kentang | kubis | bawang merah | kacang merah | kacang panjang | kehutanan kayu meranti | rotan | perkebunan kopi | tembakau | nilam | kelapa dalam | kelapa hybrida | vanilla | kapuk | coklat | tebu | cengkeh | jahe | pinang | kencur | kunyit | aren | sagu | serewangi | peternakan sapi | kuda | kerbau | kambing | domba | ayam buras | perikanan ikan mas | ikan mujair | lele | ikan jurung ikan kering | ,gutel | due kali | pengat | cicah legop | cicah kemili | cicah sere | cicah lengkuas | cicah dengke | poem riyes | kero toum | engkul cicah kayu tengano | lelad| ,www.gayoleuskab.go.id,"wakil-bupati.jpg (https://dl.airtable.com/tfmTen9WQ2avF2kDfCAi_wakil-bupati.jpg),map.png (https://dl.airtable.com/ioiXfzSnR92bsC4RxKEk_map.png),logo.jpg (https://dl.airtable.com/9bRNUMiWRuGLgHH7Ng39_logo.jpg),bupati.jpg (https://dl.airtable.com/GACeuyDzTgq5SMQmO5Rw_bupati.jpg)"
KABUPATEN NAGAN RAYA,"Kabupaten Nagan Raya adalah sebuah kabupaten di Provinsi Aceh, Indonesia. Ibukotanya Suka Makmue, yang berjarak sekitar 287 km atau 6 jam perjalanan dari Banda Aceh. Kabupaten ini berdiri berdasarkan UU Nomor 4 Tahun 2002, tanggal 2 Juli 2002 sebagai hasil pemekaran Kabupaten Aceh Barat. Kata Nagan memiliki kemiripan dengan nama 5 kecamatan yang ada di kabupaten tersebut, namun secara arti bahasa sampai sejauh ini sama sekali tidak ada dalam kosakata Aceh. Pun, belum terketemukan landasan historis, maupun hasil penelitian yang jelas terkait dari mana penyebutan nama tersebut muncul. Sedangkan Raya berarti besar, menunjuk semua kecamatan yang ada di Nagan, kendati di dalam nama kecamatan tersebut tidak tercantum kata ""Nagan"", misalnya: Beutoeng, salah satu kecamatan.",Aceh,Suka Makmue,Drs. T. Zulkarnaini,H.M Jamin Idham,"3.363,72 km2",139.663 jiwa,"41,52 jiwa/km2",0655,danau laut tedu | arung jeram krung tipa | pantai ujong raja | air terjun alue waki | pantai tripa | pantai seunangan | pantai suak puntong | air terjun alue jok ulee jalan | tambang emak linto po banja | cangguk raya | singggah mata | air terjun maneh  | krueng isep | ,pertanian padi | jagung | kacang tanah | ubi kayu | ubi jalar | kacang kedelai | kehutanan kayu | damar | rotan | perkebunan kelapa sawit | coklat | kelapa | kemiri | pinang | kopi | peternakan sapi | kerbau | kambing | domba | ayam buras | itik | ,sambai on kayee | gulee jruk drien | gulee priek u | gulee limbek | gulee eungkot keureuling asam keueng | gulee on paku | gulee puteh | gulee kameng | reubong beutong | anyang petek | telor asin | ungkot sembam | kreung sambai sunti | ungkot sie tho | ungkot tho | labu beutong,www.naganrayakab.go.id,"wakil-bupati.jpg (https://dl.airtable.com/pZLaolShQe24tprWV9ow_wakil-bupati.jpg),map.png (https://dl.airtable.com/Dp6ofcUeRMqIefKpuDac_map.png),logo.png (https://dl.airtable.com/77EvLMlsS7WvJZ2Uyo8j_logo.png),bupati.jpg (https://dl.airtable.com/0nSFxJWaQuGEOMtgtwCO_bupati.jpg)"
KABUPATEN PIDIE,"Kabupaten Pidie adalah salah satu kabupaten di Aceh, Indonesia. Pusat pemerintahan kabupaten ini di Sigli. Dua pertiga masyarakat kabupaten ini ada di perantauan, buat masyarakat wilayah ini merantau adalah sebuah kebiasaan yang turun temurun untuk melatih kemandirian dan keterampilan. Masyarakat wilayah ini mendominasi pasar-pasar di berbagai wilayah Aceh dan sebagian kecil sumatera utara dan negeri tetangga malaysia. Selain itu, wilayah ini juga terkenal sebagai daerah asal tokoh-tokoh terkenal Aceh, seperti Gubernur Militer Aceh Daud Beureueh, Mr Teuku Mohammad Hasan, Proffesor Ibrahim Hasan, DR Hasballah M Saad, DR Hasan Tiro, Zaini Abdullah, DR (HC) Sanusi Juned Ph.D,",Aceh,Sigli,Tgk. Sarjani Abdullah,"M. Iriawan, SE","3.082,14 km2",393.108 jiwa (2012),129 jiwa/km2,0653,monumen tsunami | air terjun | guha tujoh | masjid po teumeureuhom | tungkat po teumeureuhom | pantai mantak tari | benteng kuta asan | rumah adat bentara pineung | rumah adat bentara blang | ,"peternakan sapi | kerbau | kambing | domba | ayam buras | ayam broiler | ayam ras | itik | puyuh | angsa | pertambangan emas | timah | tembaga | mangan | pasir besi | batu | gamping | batu gip promium | molidenium | fosfat | tanah liat | supertenit | borit | batu sabak | perkebunan kopi | kelapa | pinang | kakao | kemiri | randu | nilam | pertanian padi | kedelai | kacang tanah | jagung | cabe | tomat | bawang merah | durian | melinjo | rambutan | jeruk | mangga
",mie caluek | leumang | ,www.pidiekab.go.id,"wakil-bupati.jpg (https://dl.airtable.com/8H51G2Q4SOulDneG15g9_wakil-bupati.jpg),logo.jpg (https://dl.airtable.com/ilAtKEzvQiGsEGkD5FT2_logo.jpg),bupati.jpg (https://dl.airtable.com/CGnWaj8mSXicNAe83bKd_bupati.jpg),map.png (https://dl.airtable.com/9om2r4hoQj6qbQ9Uow2z_map.png)"
KABUPATEN PIDIE JAYA,"Kabupaten Pidie Jaya adalah salah satu kabupaten di Aceh, Indonesia. Ibukotanya adalah Meureudu. Kabupaten ini dibentuk berdasarkan Undang-Undang Nomor 7 Tahun 2007 pada tanggal 2 Januari 2007. Kabupaten Pidie Jaya adalah 1 dari 16 usulan pemekaran kabupaten/kota yang disetujui oleh Dewan Perwakilan Rakyat pada tanggal 8 Desember 2006.",Aceh,meureudu,Tgk. H. Aiyub Ben Abbas,"H.Said Mulyadi, SE.,M.Si","1.073,6 km2",138.415 jiwa ,"128,93 jiwa/km2",0653,pantai meureudu | lhok meurah blang awe | bendungan beuracan | bendungan blang awe | bendungan cubo | pantai balai kuthang | pasi aron | irigasi lubuk,pertanian padi | jagung | kacang tanah | kedelai | semangka | cabe | perkebunan coklat | kopi | kelapa pinang | perikanan cakalang | tuna siripi kuning | tuna sirip biru | kerapu | kakap,martabak kari | nasi briani,www.pidiejayakab.go.id,"wakil-bupati.png (https://dl.airtable.com/CAxrZW25TimkDZWKicnB_wakil-bupati.png),map.png (https://dl.airtable.com/qY3jaSqVQ1aqpbrV0tMq_map.png),logo.png (https://dl.airtable.com/AqMlfoJT26vITQakE7wg_logo.png),bupati.png (https://dl.airtable.com/Jjd3SARXmXJIb8qiZdQd_bupati.png)"
KABUPATEN SIMEULUE,"Kabupaten Simeulue adalah salah satu kabupaten di Aceh, Indonesia. Berada kurang lebih 150 km dari lepas pantai barat Aceh, Kabupaten Simeulue berdiri tegar di Samudera Indonesia. Kabupaten Simeulue merupakan pemekaran dari Kabupaten Aceh Barat sejak tahun 1999, dengan harapan pembangunan semakin ditingkatkan di kawasan ini. Ibukota Kabupaten Simeulue adalah Sinabang, kalau diucapkan dengan logat daerah adalah Si navang yang berasal dari legenda Navang. Navang adalah si pembuat garam masa dulu di daerah Babang (pintu masuk teluk Sinabang. Dulunya Navang membuat garam dengan membendung air laut yang masuk ke pantai Babang, kemudian dikeringkan lalu menjadilah garam. Garam Navang lambat laun menjadi dikenal di sekitar Ujung Panarusan sampai ke Lugu.",Aceh,Sinabang,Drs. H. Riswan. NS,"Hasrul Edyar, S.Sos, M.AP","2.125,02 km2",80.673 jiwa (2010),"37,96 jiwa/km2",0650,wisata selancar | pantai matanurung | pantai nancala | pulau teupah | pantai busung | ganting | pantai pasir tinggi | alafan | along | danau air tawar teluk dalam | dananu laulo | pulau siumat | pulau simanaha | pulau batu berlayar | tamamn laut termbu karang | tanjung raya | pantai alus-alus | pantai angkeo | gunung sibau | ,pertanian padi | jagung | kedelai | kacang panjang | ubi kayu | perkebunan cengkeh | kelapa | karet | pala | pinang | kehutanan kayu | rotan | damar | sarang walet | peternakan sapi | kerbau | kambing | domba | ayam buras | itik | perikanan laut rulo | mujair | lele | kepiting | lobster | udang kelong | teripang | lolak,memek | sinotong balanak | gulai ulun | tafe | gulai asam pedas ikan karang | sambam ikan minyak | gulai ikan marang | sanggal batoux | martabak tabbaha | tabbaha longon | ,www.simeuluekab.go.id,"wakil-bupati.jpg (https://dl.airtable.com/byVH65oyQkeJoJsoKKil_wakil-bupati.jpg),map.png (https://dl.airtable.com/lnJir8LsSka9nmqKq84X_map.png),logo.png (https://dl.airtable.com/nutaITfDTDi5jWzn5FAB_logo.png),bupati.jpg (https://dl.airtable.com/by5ySymAREi0L5n48ONY_bupati.jpg)"
KOTA BANDA ACEH,"Kota Banda Aceh adalah salah satu kota yang berada di Aceh dan menjadi ibu kota Provinsi Aceh, Indonesia. Sebagai pusat pemerintahan, Banda Aceh menjadi pusat segala kegiatan ekonomi, politik, sosial dan budaya. Kota Banda Aceh merupakan kota Islam yang paling tua di Asia Tenggara, di mana Kota Banda Aceh merupakan ibu kota dari Kesultanan Aceh.",Aceh,,"Hj. Illiza Saaduddin Djamal, SE",Drs H Zainal Arifin,55.390 km2,356.983 jiwa (2009), jiwa/km2,0651,masjid raya baiturrahman | komplek taman ghairah | museum sejarah aceh | museum tsunami aceh | makam sultan iskandar muda | kota islam tertua di asia tenggara | pantai cermin | ulee lheue | pantai alue naga | gunongan,"pertambangan minyak bumi | gas alam | 

",ayam tangkap | sate matang | mie aceh | kuah beulangong | martabak aceh | kue bhoi | kopi | timphan | sanger | rujak aceh | ,www.bandaacehkota.go.id,"wakil-walikota.jpg (https://dl.airtable.com/m4BUkpYQTnCOp95flghK_wakil-walikota.jpg),map.jpg (https://dl.airtable.com/nC3LirDXTraAVxpokhc9_map.jpg),walikota.jpg (https://dl.airtable.com/0lguox5UT5au6LtzOZQZ_walikota.jpg),logo.jpg (https://dl.airtable.com/yIheSezVSdKM6fhuShje_logo.jpg)"
KOTA LANGSA,"Kota Langsa adalah salah satu kota di Aceh, Indonesia. Kota Langsa adalah kota yang menerapkan hukum Syariat Islam. Kota Langsa berada kurang lebih 400 km dari kota Banda Aceh. Kota Langsa sebelumnya berstatus Kota Administratif sesuai dengan Peraturan Pemerintah Nomor 64 Tahun 1991 tentang Pembentukan Kota Administratif Langsa. Kota Administratif Langsa diangkat statusnya menjadi Kota Langsa berdasarkan Undang-Undang Nomor 3 tanggal 21 Juni 2001. Hari jadi Kota Langsa ditetapkan pada tanggal 17 Oktober 2001.",Aceh,,"Tgk Usman Abdullah, SE",Drs. Marzuki Hamid MM,"262,41 km2",148.945 jiwa ,562 jiwa/km2,0641,pelabuhan kuala langsa | ujung pusong | pulau teulaga tujoh | pantai pasir putih | hutan lindung | kolam renang keumuning(selembat) | ,perkebunan karet | kelapa sawit | kakao(coklat) | kelapa | kemiri | pinang | pertanian padi | jagung | kacang tanah | ubi kayu | ubi jalar | sayuran kacang panjang | cabe | bayam | sawi | kangkung | terung | peternakan sapi | kerbau | kambing | domba | ayam buras | itik | ,tumis ikan sembilang | sop sumsum | keripik mustika | ,www.langsakota.go.id,"map.jpg (https://dl.airtable.com/avz0YpUSRbu3wNAVhyNA_map.jpg),walikota.jpg (https://dl.airtable.com/d61qeCSETPuTYnEmo6us_walikota.jpg),wakil-walikota.jpg (https://dl.airtable.com/zpE0rtnIR7WjkjKaWRzn_wakil-walikota.jpg),logo.jpg (https://dl.airtable.com/D7BYD1XoRLSBS4o7Z5ph_logo.jpg)"
KOTA LHOKSEUMAWE,"Kota Lhokseumawe adalah sebuah kota di provinsi Aceh, Indonesia. Kota ini berada persis di tengah-tengah jalur timur Sumatera. Berada di antara Banda Aceh dan Medan, sehingga kota ini merupakan jalur vital distribusi dan perdagangan di Aceh. Lhokseumawe menjadi daerah taklukan dan mulai saat itu status Lhokseumawe menjadi Bestuur Van Lhokseumawe dengan Zelf Bestuurder adalah Teuku Abdul Lhokseumawe tunduk dibawah Aspiran Controeleur dan di Lhokseumawe berkedudukan juga Wedana serta Asisten Residen atau Bupati.",Aceh,,Suaidi Yahya,Nazaruddin,181 km2,179.807 jiwa (2012),,0645,pantai ujong blang | pantai rancong | pantai seumadu | pantai reklamasi pusong | pantai meuraksa | pantai KP3 | sungai krueng cunda | waduk pusong | taman riyadah | kampung p. ramlee | taman nigeng jioh | bukit goa jepang  ,pertanian padi | jagung | kacang tanah | ubi kayu | ubi jalar | kacang kedelai | padang rumput | hutan bakau | jati | cemara laut | perkebunan kelaoa sawit | coklat | kelapa | kemiri | pinang | kopi | peternakan burung layang-layang | burung walet | penyu | babi hutan | sapi | kerbau | kambing | domba | ayam buras | itik | perikanan laut ikan kerapu | ikan tuna sirip biru | pertambangan batu kapur | tanah timbun | pasir/kerikil | ,nasi guri | mie aceh | sie masak puteh | kuwah pliek u | kuwah beulangong | bu sie itek | eungkot kayee | sie reubeouh cuka | bu briani | bubur kanji rumbi | sambai udeueng | beulacan | tumeh tirom | ,www.lhokseumawejota.go.id,"walikota.jpg (https://dl.airtable.com/0A3bKXXpTvSkyKUyuaRg_walikota.jpg),map.jpg (https://dl.airtable.com/mJUZs5SQaKxMAweu8Rsh_map.jpg),wakil-walikota.jpg (https://dl.airtable.com/rs1pa8cPTKqfxaeES1y4_wakil-walikota.jpg),logo.jpg (https://dl.airtable.com/MwPgS0ucTdiMBuAXTXcv_logo.jpg)"
KOTA SABANG,"Kota Sabang adalah salah satu kota di Aceh, Indonesia. Kota ini berupa kepulauan di seberang utara pulau Sumatera, dengan Pulau Weh sebagai pulau terbesar. Kota Sabang merupakan zona ekonomi bebas Indonesia, ia sering disebut sebagai titik paling utara Indonesia, tepatnya di Pulau Rondo.Sabang telah dikenal luas sebagai pelabuhan alam bernama Kolen Station oleh pemerintah kolonial Belanda sejak tahun 1881. Pada tahun 1887, Firma Delange dibantu Sabang Haven memperoleh kewenangan menambah, membangun fasilitas dan sarana penunjang pelabuhan.",Aceh,,Zulkifli H. Adam,Nazzarudin,153 km2,30.000 jiwa,200 jiwa/km2,0652,pantai paradiso | pantai iboih | air panas keuneukai | air terjun pria laot | air panas gunung merapi jaboi | danau aneuk laot | atraksi alam ikan pari | atraksi alam lumba-lumba | pantai pasir putih lhung angen | pantai nipah | pantai tapak gajah | pantai gapang | taman laut pulau rubiah,perikanan laut | ikan palagis kecil | ikan demersal | udang | penoid | lobster | cumi-cumi | ikan cakalang | ikan tuna | ikan tongkol | ikan karang | budidaya laut ikan kerapu | rumput laut | kerang mutiara | ikan hias | ,sate gurita | mie sedap | mie jalak | mie pingsun | bakpia sabang | ,www.sabangkota.go.id,"map.jpg (https://dl.airtable.com/GoTvhWzQOeDYWDb5q5a2_map.jpg),bupati.JPG (https://dl.airtable.com/cBw5yJ4oQCeK0H18id9G_bupati.JPG),wakil-bupati.jpg (https://dl.airtable.com/OfShmU86RfCqcKXE5rfv_wakil-bupati.jpg),logo.jpg (https://dl.airtable.com/4BD1ymgqQcaYSxXDh5vN_logo.jpg)"
KOTA SUBULUSSALAM,"Kota Subulussalam adalah sebuah kota di provinsi Aceh, Indonesia. Kota ini dibentuk berdasarkan Undang-Undang Nomor 8 Tahun 2007, pada tanggal 2 Januari 2007. Kota ini merupakan pemekaran dari Kabupaten Aceh Singkil.",Aceh,,"Merah Sakti Kombih, S.H",Drs. Salmaza Kombih,1.391 km2,67.446 jiwa (2010),48 jiwa/km2,0627,air terjun skpc | irigasi bahorok | jembatan rundeng | wisata alam panuntungan | air terjun kedabuhan | irigasi sungai namo buaya | wisata irigasi kota sabulussalam | air terjun nantapuk mas | ,pertanian padi | jagung | kacang tanah | ubi kayu | ubi jalar | kacang hijau | kacang kedelai | kunyit | jahe | perkebunan karet | coklat | kelapa | kemiri | pinang | kelapa sawit rakyat | kelapa sawit perkebunann swasta | gambir | sagu | ,"kue sepit sagu | lompong sagu | anyang | opom | 
",www.sabulussalamkota.go.id,"bupati.jpg (https://dl.airtable.com/KpPsO0j0Q0iQKmX1P5Zh_bupati.jpg),map.jpg (https://dl.airtable.com/DW5rcpCS6uAn7QwD059A_map.jpg),wakil-bupati.jpg (https://dl.airtable.com/nZ7Uy25KTcuJZ1JYpnMQ_wakil-bupati.jpg),logo.jpg (https://dl.airtable.com/Fz0wFylyTdS3Y7y9BDYe_logo.jpg)"
