Kabupaten,Deskripsi,Provinsi,Ibu Kota,Bupati,Wakil Bupati,Luas Wilayah,Populasi Total,Populasi Kepadatan,Kode Area,Potensi Pariwisata,Potensi SDA,Kuliner Khas,Website Kabupaten,Attachments
KABUPATEN LUWU UTARA,"Kabupaten Luwu Utara adalah salah satu Daerah Tingkat II di provinsi Sulawesi Selatan, Indonesia. Ibu kota kabupaten ini terletak di Masamba. Luwu Utara terletak pada koordinat 2°30'45""–2°37'30""LS dan 119°41'15""–121°43'11"" BT. Secara geografis kabupaten ini berbatasan dengan provinsi Sulawesi Tengah di bagian utara, Kabupaten Luwu Timur di sebelah timur, Kabupaten Luwu di sebelah selatan dan provinsi Sulawesi Barat di sebelah barat. Kabupaten Luwu Utara yang dibentuk berdasarkan UU No. 19 tahun 1999 dengan ibukota Masamba merupakan pecahan dari Kabupaten Luwu. Saat pembentukannya daerah ini memiliki luas 14.447,56 km2 dengan jumlah penduduk 442.472 jiwa. Dengan terbentuknya kabupaten Luwu Timur maka saat ini luas wilayahnya adalah 7.502,58 km2. Secara administrasi terdiri 11 kecamatan 167 desa dan 4 kelurahan. Penduduknya berjumlah 250.111 jiwa (2003) atau sekitar 50.022 Kepala Keluarga yang sebagian besar (80,93%) bermata pencaharian sebagai petani, namun kontribusi sektor ini terhadap PDRB Kabupaten Luwu Utara pada tahun 2003 hanya 33,31% atau sebanyak Rp. 4,06 triliun.",Sulawesi Selatan,Kota Masamba,"Hj. Indah Putri Indriani.,S.Ip.,M.Si","Muh. Thahar Rum, S.H","7.502,58 km2",287.472 jiwa (2010),"38,32 jiwa/km2",0473,Air Panas Pincara | Air Terjun Sarambu Alla | Air Terjun Sepakat | Gunung Limbong,Jagung | Kedelai | Kentang | Nanas | Pisang | Ubi Jalar | Ubi Kayu | Kelapa Sawit | Kakao | Kopi | Kelapa | Cengkeh | Pinang | Sagu,Pisang Belanda | Kapurung | Jagung Rebus Sambal Asin | Buras,http://luwuutarakab.go.id/,"bupati.jpg (https://dl.airtable.com/SDWhlVD5TeawJUDFu8xb_bupati.jpg),wakil-bupati.jpg (https://dl.airtable.com/T9WFNShpSPe7Mf4QNdSC_wakil-bupati.jpg),map.jpg (https://dl.airtable.com/gNG5BlI8T2Fss7oBm3vP_map.jpg),logo.jpg (https://dl.airtable.com/y7GAHaIlTt6crJCQQDfz_logo.jpg)"
KABUPATEN MAROS,"Kabupaten Maros adalah salah satu Daerah Tingkat II di provinsi Sulawesi Selatan, Indonesia. Ibu kota kabupaten ini terletak di Kota Maros. Kabupaten ini memiliki luas wilayah 1.619,12 km² dan berpenduduk sebanyak 322.212 jiwa pada tahun 2011.",Sulawesi Selatan,Kota Turikale,"Ir. H. M. Hatta Rahman, MM","Drs. H. A. Harmil Mattotorang, MM","1.619,12 km2","322,212 jiwa 2011","0,2 jiwa/km2",0411,Kawasan Karst Maros | Bantimurung | Gua Pattunuang | Air Panas Rea Toa | Air Terjun Bonto Somba,Aren | Jambu Mete | Kakao | Kapuk | Kelapa | Kemiri | Kopi | Jagung | Kedelai | Nanas | Pisang | Ubi Jalar | Ubi Kayu,Coto | Jalangkote | Roti Maros,http://www.maroskab.go.id/,"map.jpg (https://dl.airtable.com/SzcyQVxfTu2kNw0S4xR9_map.jpg),wakil-bupati.jpg (https://dl.airtable.com/F0qz32ZYSYOl51QSI3ze_wakil-bupati.jpg),bupati.jpg (https://dl.airtable.com/auPZF4ZwTAmVYWGrevGK_bupati.jpg),logo.jpg (https://dl.airtable.com/xeq7MNvPT8unLWHhUNuV_logo.jpg)"
KABUPATEN PANGKAJENE DAN KEPULAUAN,"Kabupaten Pangkajene, dan Kepulauan (dahulu bernama Pangkajene Kepulauan, biasa disingkat Pangkep) adalah salah satu kabupaten di Provinsi Sulawesi Selatan, Indonesia. Ibukotanya adalah Pangkajene. Kabupaten ini memiliki luas wilayah 1.112,29 km², tetapi setelah diadakan analisis bersama Bakosurtanal, luas wilayah tersebut direvisi menjadi 12.362,73 Km² dengan luas wilayah daratan 898,29 Km² dan wilayah laut 11.464,44 Km².",Sulawesi Selatan,Kota Pangkajene,"H. Syamsuddin A.Hamid, SE",Drs. Abd. Rahman Assagaf,"12.362,7 km2",305.737 jiwa (2010),"24,73 jiwa/km2",0410,Pulau Kapoposang | Pulau Langkade | Pulau Cengkeh | Pulau Pala,Jagung | Kedelai | Nanas | Pisang | Ubi Jalar | Ubi Kayu | Jambu Mete | Kakao | Kapuk | Kelapa | Kemiri | Kopi,Dange | Sop Saudara,http://www.pangkepkab.go.id/,"wakil-bupati.jpg (https://dl.airtable.com/YMkL2LgaSNyjvGh8AURa_wakil-bupati.jpg),bupati.jpg (https://dl.airtable.com/OH4anvIDRvKK0Xi1GwqS_bupati.jpg),map.jpg (https://dl.airtable.com/9hMm5cDwTGebViGiexKh_map.jpg),logo.jpg (https://dl.airtable.com/Wh4cGqzUQkyyw0dsQ5tN_logo.jpg)"
KABUPATEN PINRANG,"Kabupaten Pinrang adalah salah satu Daerah Tingkat II di provinsi Sulawesi Selatan, Indonesia. Kabupaten ini terletak 185 km dari Makassar arah utara yang berbatasan dengan Kabupaten Polawali Mandar Provinsi Sulawesi Barat, luas wilayah 1.961,77 km2 yang terbagi ke dalam 12 Kecamatan, meliputi 68 desa dan 36 kelurahan yang terdiri dai 86 lingkungan dan 189 dusun",Sulawesi Selatan,Kota Pinrang,"H. A. Aslam Patonagi, SH. M.Si","Muh.Darwis Bastama,SP","1.961,77 km2",351.118 jiwa (2010),"178,98 jiwa/km2",0421,Pemandian Air Panas Sulilie | Pantai Ujung Tape | Pemandian Air Panas Lemo Susu | Pulau Kamarrang | Air Terjun Karawa,Kakao | Kopi | Kelapa | Jambu Mete | Kemiri | Jagung | Kedelai | Kentang | Nanas | Pisang | Ubi Jalar | Ubi Kayu,Barongko | Didara Belanda | Beppa Golla Cella | Karasa | Beppa Pute | Bolu Peca' | Katrisala | Cucuru Te'ne,http://www.pinrangkab.go.id/,"map.jpg (https://dl.airtable.com/lGDQvV6sQ1q8ziNCIUxR_map.jpg),bupati.JPG (https://dl.airtable.com/yWiueHiGREiFQd6JsjFA_bupati.JPG),wakil-bupati.jpg (https://dl.airtable.com/CyCZ46wdSrCCl0wTM7zw_wakil-bupati.jpg),logo.jpg (https://dl.airtable.com/0lS9gXJRJWTqq0YyWcBA_logo.jpg)"
KABUPATEN SIDENRENG RAPPANG,"Kabupaten Sidenreng Rappang (sering disingkat dengan nama Sidrap) adalah salah satu kabupaten di provinsi Sulawesi Selatan, Indonesia. Ibu kota kabupaten ini terletak di Sidenreng. Kabupaten Sidenreng Rappang berbatasan dengan Kota Parepare, Kabupaten Pinrang, Kabupaten Enrekang, Kabupaten Luwu, Kabupaten Wajo dan Kabupaten Soppeng. Kabupaten ini memiliki luas wilayah 2.506,19 km2 dan berpenduduk sebanyak kurang lebih 264.955 jiwa. Penduduk asli daerah ini adalah suku Bugis Muslim yang ta'at beribadah dan memegang teguh tradisi saling menghormati dan tolong-menolong. Di kabupaten ini dapat dengan mudah ditemui bangunan masjid yang besar dan permanen.",Sulawesi Selatan,Kota Sidenreng,Rusdi Masse,Dollah Mando,"1.883,25 km2",264.955 jiwa 2008,"140,69 jiwa/km2",0421,Taman Wisata Datae | Sanggar Seni Nene' Mallomo | Danau Sidenreng | Wisata Agro Toda Bojo,Padi | Jagung | Ubi Kayu | Ubi Jalar | Kacang Tanah | Kacang Kedelai | Kacang Hijau | Mentimun | Terung | Cabe Besar | Cabe Rawit | Tomat | Kacang Panjang | Kangkung | Bayam | Pisang | Jambu Biji | Mangga | Jeruk Siam | Pepaya | Salak | Nangka | Sukun,Baronggo | Lapek Bugi | Nasu Pa'lekko | Coto Makassar | Jalan Koteq | Sop Konro | Barobbo' | Kue Seksi,http://www.sidrapkab.go.id/,"wakil-bupati.jpg (https://dl.airtable.com/2BUdfEPRdSG84wjmhdcc_wakil-bupati.jpg),bupati.jpg (https://dl.airtable.com/NCaOCpgMSWG8sn16Rqu8_bupati.jpg),map.jpg (https://dl.airtable.com/C5SqvmJKTsiLoEdkfa1y_map.jpg),logo.jpg (https://dl.airtable.com/mtHu6RfwS8erY0YI3LyW_logo.jpg)"
KABUPATEN SINJAI,"Kabupaten Sinjai adalah salah satu Daerah Tingkat II di provinsi Sulawesi Selatan, Indonesia. Ibu kota kabupaten ini terletak di Balangnipa. Balangnipa atau Kota Sinjai berjarak sekitar ±220 km dari Kota Makassar. Kabupaten ini memiliki luas wilayah 819,96 km2 dan berpenduduk sebanyak kurang lebih 228.879 jiwa.",Sulawesi Selatan,Kota Balangnipa,H. Sabirin Yahya S.Sos,A.Fajar Yanwar SE,"819,96 km2",228.879 jiwa (2010),"279,13 jiwa/km2",0482,Pantai Ujung Kupang | Pemukiman Kuno Karampuang | Makam Kaum Pagan Batupake Gojeng | Benteng Oval Balangnipa | Pantai Nyiur Melambai Karampuang,Rumput Laut | Ikan Kerapu | Kakao | Cengkeh | Kopi | Vanili | Kopi Arabika,Minas | Laha Bete | Irex,http://www.sinjaikab.go.id,"wakil-bupati.jpg (https://dl.airtable.com/2kQIovH7RSepgjB2tQOQ_wakil-bupati.jpg),bupati.jpg (https://dl.airtable.com/J1v9ZTUrT5yhomlUosLn_bupati.jpg),map.jpg (https://dl.airtable.com/CIxtIpVMSiqU2Agksb6f_map.jpg),logo.jpg (https://dl.airtable.com/QSpLkCJTS7K0uwaFvQxm_logo.jpg)"
KABUPATEN SOPPENG,"Kabupaten Soppeng adalah salah satu Kabupaten di provinsi Sulawesi Selatan, Indonesia. Ibu kota kabupaten ini terletak di Watansoppeng. Kabupaten ini memiliki luas wilayah 1.359,44 km2 dan berpenduduk sebanyak kurang lebih 223.826 jiwa (2010).",Sulawesi Selatan,Kota Watansoppeng,"H. A. Kaswadi Razak, SE","Supriansa, SH, MH","1.359,44 km2",223.826 jiwa (2010),"164,65 jiwa/km2",0484,Pemandian Alam Air Panas Lejja | Pemandian Alam Ompo | Gua Coddong Cita,Ikan Moa | Aren | Cengkeh | Gambir | Kakao | Kapuk | Karet | Kayu Manis | Kelapa | Kelapa Sawit | Kemiri | Kopi | Lada | Nilam | Pinang | Tebu | Teh | Tembakau | Vanili | Jagung | Kedelai | Kentang | Nanas | Pisang | Ubi Jalar | Ubi Kayu,Leppe leppe to soppeng | Teh Susu Soppeng,http://www.soppeng.go.id/,"wakil-bupati.jpg (https://dl.airtable.com/wc9UYASeSZmsUt4JVLiY_wakil-bupati.jpg),bupati.jpg (https://dl.airtable.com/S0pFcoFqS9qjIoWR9Ij7_bupati.jpg),map.jpg (https://dl.airtable.com/XnnSZc1ETuGFJ0sav4td_map.jpg),logo.jpg (https://dl.airtable.com/SD2lrjPS9Sa4qPi8wciw_logo.jpg)"
KABUPATEN TAKALAR,"Kabupaten Takalar adalah sebuah kabupaten di provinsi Sulawesi Selatan, Indonesia. Ibu kotanya terletak di Pattallassang. Kab. Takalar terdiri dari delapan kecamatan, yaitu Pattallassang, Polombangkeng Selatan, Polombangkeng Utara, Galesong, Galesong Selatan, Galesong Utara, Mappakasunggu dan Manggarabombang. Kabupaten ini memiliki luas wilayah 566,51 km² dan berpenduduk sebanyak ± 250.000 jiwa.",Sulawesi Selatan,Kota Pattallassang,DR. H. Burhanuddin Baharuddin. SE. M.Si,"H.M. Natsir Ibrahim, SE","566,51 km2",250.000 jiwa,"441,3 jiwa/km2",0418,Pulau Sanrobengi | Pulau Lihukan | Pulau Selayar | Benteng Bontobangun,Jagung | Kedelai | Nanas | Pisang | Ubi Jalar | Ubi Kayu | Kakao | Tebu | Kopi | Kelapa | Jambu Mete | Kemiri,Jagung Rebus Takalar | Poteng,http://www.takalarkab.go.id/,"bupati.jpg (https://dl.airtable.com/xBl4EBTUQQedcrcCe5aL_bupati.jpg),map.jpg (https://dl.airtable.com/4YysLSrNRTiz4ymjwK9u_map.jpg),wakil-bupati.jpg (https://dl.airtable.com/SflNg7XQWWB7Wo5cpirr_wakil-bupati.jpg),logo.jpg (https://dl.airtable.com/dJHIBausS112zsCRox0L_logo.jpg)"
KABUPATEN TANA TORAJA,"Kabupaten Tana Toraja adalah kabupaten di Provinsi Sulawesi Selatan, dengan bupati Bernama Theofilus Allorerung. Ibu kota kabupaten ini adalah Makale. Sebelum pemekaran, kabupaten ini memiliki luas wilayah 3.203 km² dan berpenduduk sebanyak 221 .081 jiwa (2010). Suku Toraja yang mendiami daerah pegunungan dan mempertahankan gaya hidup yang khas dan masih menunjukkan gaya hidup Austronesia yang asli dan mirip dengan budaya Nias. Daerah ini merupakan salah satu objek wisata di Sulawesi Selatan.",Sulawesi Selatan,Kota Makale,Ir. Nicodemus Biringkanae,"Victor Datuan Batara, S.H.","2.054,30 km2",221.081 jiwa (2010),"107,62 jiwa/km2",0423,Pallawa | Londa | Ke'te Kesu | Batu Tumonga | Lemo,Kopi | Cengkeh | Kakao | Kelapa | Kayu Manis | Kemiri | Lada | Nilam | Vanili | Jagung | Kedelai | Kentang | Nanas | Pisang | Ubi Jalar | Ubi Kayu,Pa'piong Bale | Pa'Piong Bai | Pa'Piong Manuk | Pantollo' Lendong | Pantollo' Duku | Pantollo' Bale | Pa'tung | Tu'tuk Utan | Pokon | Tu'tuk Utan | Pokon,http://www.tanatorajakab.go.id/,"bupati.jpg (https://dl.airtable.com/bb1fd3BZRjy8tc8UJAXM_bupati.jpg),wakil-bupati.jpg (https://dl.airtable.com/jwJDYNABQuO54ssryYW1_wakil-bupati.jpg),logo.jpg (https://dl.airtable.com/uK9STmRvGaO5FlTZJhog_logo.jpg),map.jpg (https://dl.airtable.com/q6HDAwFfS6aPSWW3Mwef_map.jpg)"
KABUPATEN TORAJA UTARA,"Kabupaten Toraja Utara adalah sebuah kabupaten di Provinsi Sulawesi Selatan, Indonesia. Ibukotanya adalah Rantepao. Kabupaten ini dibentuk berdasarkan Undang-Undang Nomor 28 Tahun 2008 yang merupakan pemekaran dari Kabupaten Tana Toraja. Bupati Toraja Utara adalah Drs. Y.S. Dalipang yang dilantik oleh Menteri Dalam Negeri pada tanggal 26 November 2008 di lapangan Bhakti Rantepao. Pada tanggal 11 November 2010, Gubernur Sulawesi Selatan, Syahrul Yasin Limpo melantik Caretaker Bupati Kabupaten Toraja Utara yang baru, yaitu Drs. Tautoto TR, S.H pada bulan Februari 2010 lalu. Pada tanggal 31 Maret 2011, kabupaten Toraja Utara memiliki bupati dan wakil bupati definitif pertama yaitu pasangan Frederik Batti Sorring sebagai Bupati dan Frederik Buntang Rombelayuk sebagai wakil bupati untuk periode 2011-2016.",Sulawesi Selatan,Kota Rantepao,"Drs. Frederik Batti' Sorring, S.Sos, MM",Frederik Buntang Rombelayuk. S.Pd,"1.217,98 km²",216.762 jiwa,"188,25 jiwa/km²",0423,Bori' Parinding | Kete Kesu | Limbong | Marante,Vanili | Kopi | Nilam | Cengkeh | Kakao | Kelapa | Jagung | Kedelai | Kentang | Nanas | Pisang | Ubi Jalar | Ubi Kayu,Pa'piong Bale | Pa'Piong Bai | Pa'Piong Manuk | Pantollo' Lendong | Pantollo' Duku | Pantollo' Bale | Pa'tung | Tu'tuk Utan | Pokon | Tu'tuk Utan | Pokon,http://www.torajautarakab.go.id/,"wakil-bupati.jpg (https://dl.airtable.com/Sz4wByE9TSurlLQu4tnz_wakil-bupati.jpg),bupati.jpg (https://dl.airtable.com/Zupex89T1Ko8wR4ppx25_bupati.jpg),logo.jpg (https://dl.airtable.com/8LWGPZ7lT6mho0GBETtc_logo.jpg),map.jpg (https://dl.airtable.com/4uJPqJwbTMysUqkGFV0c_map.jpg)"
KABUPATEN WAJO,"Kabupaten Wajo adalah salah satu Daerah Tingkat II di provinsi Sulawesi Selatan, Indonesia. Ibu kota kabupaten ini terletak di Sengkang. Kabupaten ini memiliki luas wilayah 2.056,19 km² dan berpenduduk sebanyak kurang lebih 400.000 jiwa.",Sulawesi Selatan,Kota Sengkang,"Drs. Andi Burhanuddin Unru, M.M.",H.Andi Syahrir Kube Dauda,"2.056,20 km2",385.109 jiwa (2010),"187,29 jiwa/km2",0485,"Danau Tempe | Agro Wisata Suteran | Bendungan Kalola | Pesisir Sungau Paduppa
",Padi Sawah | Padi Ladang | Jagung | Ubi Jalar | Kacang Hijau | Kacang Tanah | Kacang Kedelai | Kopi | Kakao | Lada | Cengkeh | Jambu Mete | Kelapa | Pala | Kemiri | Kapuk | Tebu | Vanili | Tembakau,Lawa Bale | Nasu Palekko | Barobbo | Kapurung | Sop Konro,http://wajokab.go.id/,"map.jpg (https://dl.airtable.com/VLz5CkkeQhCNHHdNq6xt_map.jpg),logo.jpg (https://dl.airtable.com/MEnzdAKRm2srjj6zAr6y_logo.jpg),bupati.jpg (https://dl.airtable.com/oYiCLlX7RJCIW6wgMh36_bupati.jpg),wakil-bupati.jpg (https://dl.airtable.com/YvL04KpWQRWlfNdcUlcY_wakil-bupati.jpg)"
KOTA MAKASSAR,"Kota Makassar adalah ibu kota provinsi Sulawesi Selatan. Makassar merupakan kota Internasional serta terbesar di kawasan Indonesia Timur dan pada masa lalu pernah menjadi ibukota Negara Indonesia Timur Provinsi Sulawesi. Makassar terletak di pesisir barat daya Pulau Sulawesi dan berbatasan dengan Selat Makassar di sebelah barat, Kabupaten Kepulauan Pangkajene di sebelah utara, Kabupaten Maros di sebelah timur dan Kabupaten Gowa di sebelah selatan. Dari aspek pembangunan dan infrastruktur, kota Makassar tergolong salah satu kota metropolitan di Indonesia, yaitu urutan kedua terbesar di luar pulau Jawa setelah kota Medan. Dengan memiliki wilayah seluas 199,26 km² dan jumlah penduduk lebih dari 1,6 juta jiwa, kota ini berada di urutan kelima berpenduduk terbesar di Indonesia setelah Jakarta, Surabaya, Bandung dan Medan[1]. Secara demografis, kota ini tergolong tipe multi etnik atau multi kultur dengan beragam suku bangsa yang menetap di dalamnya, di antaranya yang signifikan jumlahnya adalah Bugis, Toraja, Mandar, Buton, Jawa, dan Tionghoa. Makanan khas Makassar yang umum dijumpai di pelosok kota adalah Coto Makassar, Roti Maros, Jalangkote, Bassang, Kue Tori, Palubutung, Pisang Ijo, Sop Saudara dan Sop Konro.",Sulawesi Selatan,Kota Makassar,Ir. H. Moh. Ramdhan Pomanto,"Dr. Syamsu Rizal MI, S.Sos. M.Si","199,26 km²",1.398.804 jiwa,7019 jiwa/km2,0411,Pantai Losari | Benteng Rotterdam | Trans Studio Makassar | Taman Nasional Bantimurung | Taman Laut Taka Bonerate,Gas Alam | Batubara | Nikel | Pasir Besi | Batu Gamping | Marmer Pasir Kuarsa,Sop Konro | Coto Makassar | Sop Saudara | Pallubasa Serigala,http://makassarkota.go.id/,"walikota.jpg (https://dl.airtable.com/BrtHpTAqu1sMXvEGkzwx_walikota.jpg),wakil-walikota.jpg (https://dl.airtable.com/lYkmSJ8jS2SORebLEPIG_wakil-walikota.jpg),map.jpg (https://dl.airtable.com/PeNasnpiSEOxHg9QsGfJ_map.jpg),logo.jpg (https://dl.airtable.com/RwYzRLcZT3Wsg3pzZEyH_logo.jpg)"
KOTA PALOPO,"Kota Palopo adalah sebuah kota di provinsi Sulawesi Selatan, Indonesia. Kota Palopo sebelumnya berstatus kota administratif sejak 1986 dan merupakan bagian dari Kabupaten Luwu yang kemudian berubah menjadi kota pada tahun 2002 sesuai dengan UU Nomor 11 Tahun 2002 tanggal 10 April 2002. Pada awal berdirinya sebagai Kota Otonom, Palopo terdiri atas 4 Kecamatan dan 20 Kelurahan. Kemudian, pada tanggal 28 April 2005, berdasarkan Perda Kota Palopo Nomor 03 Tahun 2005, dilaksanakan pemekaran Wilayah Kecamatan dan Kelurahan menjadi 9 Kecamatan dan 48 Kelurahan. Kota ini memiliki luas wilayah 247,52 km² dan berpenduduk sebanyak 152.703 jiwa.",Sulawesi Selatan,Kota Palopo,Drs. H.M. Judas Amir,"Akhmad Syarifuddin,SE.,M.Si","247,52 km2",152.703 jiwa (2012),"616,93 jiwa/km2",0471,Wisata Alam Latuppa | Permandian Alam Bambalu | Pantai Labombo | Bukit Sampoddo | Goa Kalo Dewata,Bawang Merah | Jagung | Padi | Ubi Jalar | Ubi Kayu,Kapurung | Lawak | Dange | Pacco,http://www.palopokota.go.id/,"wakil-walikota.jpg (https://dl.airtable.com/ciiSv8uNRJeF5iPKl4yX_wakil-walikota.jpg),walikota.jpg (https://dl.airtable.com/SDohUqQnC0lSgS0rcRWg_walikota.jpg),logo.jpg (https://dl.airtable.com/7vG1nKbWQAONLa7ZsiUd_logo.jpg),map.jpg (https://dl.airtable.com/Uqxuff4lQ3WmRudnrnPo_map.jpg)"
KOTA PAREPARE,"Kota Parepare adalah sebuah Kota di provinsi Sulawesi Selatan, Indonesia. Kota ini memiliki luas wilayah 99,33 km² dan berpenduduk sebanyak ±140.000 jiwa. Salah satu tokoh terkenal yang lahir di kota ini adalah B. J. Habibie, presiden ke-3 Indonesia.",Sulawesi Selatan,Kota Parepare,Taufan Pawe,Faisal Andi Sapada,"99,33 km2",132.048 jiwa,"1.329,39/km2",0421,Hutan Jompie | Waterboom | Pantai Lumpue | Pantai Mario,Kacang Mete | Kakao | Palawija | Padi ,Putu Berre | Cucuru Te'ne | Baje Canggoreng | Barobbo,http://www.pareparekota.go.id/,"walikota.jpg (https://dl.airtable.com/A2YCYF8QxC6mpKbHdPvw_walikota.jpg),map.jpg (https://dl.airtable.com/HqtPbSVHQWGMBGbWQp4D_map.jpg),wakil-walikota.jpg (https://dl.airtable.com/L02Qy6HxSRCfba7ALfub_wakil-walikota.jpg),logo.jpg (https://dl.airtable.com/Rs9wZeLoQLGNu7z0We1t_logo.jpg)"
,,,,,,,,,,,,,,
